ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_33_P3271850	0.5926	0.32553904	-1.08	-6.20381311	-2.57e-02		ENST00000416179
A_23_P151368	0.5926	0.32561023	-1.08	-6.20399531	-1.60e-02	N6AMT2	ENST00000382754
A_33_P3313145	0.5926	0.32564403	-1.08	-6.2040818	-7.89e-02	ITIH3	ENST00000493136
A_33_P3286552	0.5926	0.32566624	1.08	-6.20413862	3.50e-02	NOX1	ENST00000372961
A_33_P3289167	0.5926	0.32573376	-1.08	-6.20431133	-3.42e-02	ZBTB32	ENST00000392197
A_33_P3381410	0.5926	0.32573876	-1.08	-6.20432412	-2.22e-02	ORC2	ENST00000410039
A_24_P276791	0.5926	0.32575528	1.08	-6.20436637	3.78e-02	LRRC42	ENST00000444987
A_23_P217554	0.5928	0.32584493	-1.08	-6.20459562	-1.42e-01	MAGEA8	ENST00000286482
A_23_P106656	0.5928	0.32591851	1.08	-6.20478369	2.49e-02	CA7	ENST00000548332
A_32_P780817	0.5928	0.3259299	-1.08	-6.20481281	-1.09e-01	CT45A1	
A_21_P0000593	0.5928	0.32597361	-1.08	-6.20492449	-1.77e-02	SNORA70D	
A_21_P0011107	0.593	0.32608241	1.08	-6.20520243	1.92e-02	XLOC_l2_003599	ENST00000537226
A_23_P135616	0.593	0.32610393	1.08	-6.20525739	1.10e-02	STX18	ENST00000515687
A_21_P0000737	0.5932	0.3262356	-1.08	-6.20559357	-2.44e-02	LOC100507433	
A_23_P24365	0.5932	0.32626587	-1.08	-6.20567083	-1.61e-02	ANKRD49	ENST00000302755
A_33_P3209457	0.5932	0.32635964	1.08	-6.20591011	2.82e-02	PRPS1	ENST00000372419
A_33_P3275653	0.5932	0.32636572	1.08	-6.20592562	7.53e-02	GRM5	ENST00000357667
A_33_P3410849	0.5932	0.32640398	1.08	-6.20602323	1.31e-02	C8orf58	ENST00000381191
A_24_P90900	0.5932	0.32641402	-1.08	-6.20604883	-3.86e-02	CTRL	ENST00000319955
A_24_P394940	0.5932	0.32643638	1.08	-6.20610586	8.99e-02	CYP2E1	ENST00000477500
A_21_P0004302	0.5932	0.32645346	-1.08	-6.20614942	-1.98e-02	SMAD5	ENST00000513418
A_23_P202345	0.5932	0.32647223	-1.08	-6.20619728	-4.09e-02	ADO	ENST00000373783
A_23_P55586	0.5932	0.32651058	-1.08	-6.20629507	-1.38e-01	CDH20	ENST00000262717
A_32_P121303	0.5932	0.32652481	1.08	-6.20633134	1.41e-02	NUP50	ENST00000347635
A_33_P3307068	0.5932	0.32658558	1.08	-6.20648627	2.30e-02	GOLGA2	ENST00000462089
A_21_P0013098	0.5932	0.32659346	-1.08	-6.20650635	-7.72e-02	XLOC_l2_013125	ENST00000418837
A_33_P3228751	0.5935	0.32677053	1.08	-6.2069575	2.14e-02	LOC388152	ENST00000357253
A_33_P3328360	0.5935	0.32679236	1.08	-6.2070131	3.91e-02	MIRLET7BHG	ENST00000360737
A_23_P2097	0.5935	0.32680692	-1.08	-6.20705018	-2.92e-02	TRIM68	ENST00000531101
A_23_P93772	0.5935	0.32685643	-1.08	-6.20717625	-2.87e-02	HOXA5	ENST00000222726
A_33_P3379039	0.5935	0.32685712	-1.08	-6.20717801	-1.01e-01	IGLL5	ENST00000390321
A_21_P0006028	0.5935	0.32688093	-1.08	-6.20723863	-7.81e-02	XLOC_007458	ENST00000436942
A_33_P3870056	0.5936	0.32696622	-1.08	-6.20745572	-4.39e-02	LOC283335	ENST00000546793
A_33_P3340468	0.5938	0.32710543	-1.08	-6.20780992	-4.83e-02	CENPI	ENST00000403304
A_23_P94762	0.5938	0.32714075	-1.08	-6.20789974	-1.58e-02	ZNF354B	ENST00000322434
A_23_P160809	0.5938	0.32720254	1.08	-6.20805686	1.44e-02	COG2	ENST00000535166
A_33_P3244643	0.5938	0.32721436	1.08	-6.20808691	9.06e-02	FAM183A	ENST00000335282
A_33_P3367780	0.5938	0.32727966	-1.08	-6.20825291	-8.78e-02	TMEM215	
A_33_P3316508	0.5938	0.32729094	-1.08	-6.20828158	-7.67e-02	RUNX2	ENST00000371436
A_21_P0004173	0.5938	0.32730787	-1.08	-6.20832462	-3.55e-02	XLOC_004965	ENST00000515704
A_23_P4773	0.5938	0.32734083	-1.08	-6.20840836	-5.80e-02	LILRB5	ENST00000463460
A_33_P3302295	0.5939	0.32739406	-1.08	-6.20854363	-1.02e-01	FOXC2	ENST00000320354
A_23_P76488	0.5939	0.32749604	1.08	-6.20880267	5.58e-02	EMP1	ENST00000256951
A_33_P3239790	0.5939	0.32749813	1.08	-6.20880796	1.86e-02	ZNF646	ENST00000439353
A_23_P62605	0.5939	0.32750531	-1.08	-6.20882621	-1.13e-02	RPL11	ENST00000482370
A_23_P30655	0.5939	0.32750875	1.08	-6.20883495	1.72e-02	NFKBIE	ENST00000275015
A_23_P75800	0.5939	0.3275144	-1.08	-6.2088493	-9.43e-02	RAB3IL1	ENST00000394836
A_23_P256084	0.5941	0.32771773	1.08	-6.20936541	8.64e-02	ARSE	ENST00000381134
A_33_P3280700	0.5941	0.32772357	1.08	-6.20938023	1.45e-01	GPR157	ENST00000414642
A_21_P0005261	0.5941	0.32773218	-1.08	-6.20940207	-1.26e-01	XLOC_006255	ENST00000436379
A_21_P0000236	0.5941	0.32775882	-1.08	-6.20946966	-4.70e-02	SNORA64	ENST00000527722
A_24_P391568	0.5943	0.32787229	-1.08	-6.20975744	-2.72e-02	ARNT	ENST00000368975
A_33_P3219835	0.5943	0.32793329	1.08	-6.20991211	8.55e-02	LINC00111	ENST00000413718
A_23_P142815	0.5943	0.3279486	1.08	-6.20995093	1.30e-02	ATP6V1B1	ENST00000234396
A_23_P214681	0.5943	0.32800338	-1.08	-6.21008976	-2.00e-02	PPARD	
A_23_P19754	0.5943	0.32802824	-1.08	-6.21015276	-6.43e-02	CPA4	ENST00000538687
A_33_P3240538	0.5943	0.32805204	-1.08	-6.21021308	-2.57e-02	TUBE1	ENST00000368662
A_23_P155989	0.5947	0.32825841	1.08	-6.21073577	8.49e-02	CENPK	ENST00000242872
A_24_P250765	0.5948	0.32833451	1.08	-6.21092843	6.30e-02	PRKG1	ENST00000332193
A_33_P3222635	0.5948	0.32838461	1.08	-6.2110552	7.99e-02	XGPY2	ENST00000503018
A_32_P319858	0.5948	0.32845854	1.08	-6.21124226	7.00e-02	NKPD1	ENST00000429338
A_33_P3251421	0.5948	0.32846493	-1.08	-6.21125843	-6.95e-02	KRTAP21-1	ENST00000453638
A_21_P0014010	0.595	0.32856009	1.08	-6.21149911	1.45e-01	LOC100652820	ENST00000543887
A_33_P3349746	0.595	0.3286468	1.07	-6.21171834	9.62e-02	OR4K2	ENST00000298642
A_33_P3260377	0.595	0.32865064	1.07	-6.21172804	2.99e-02	CRISPLD1	ENST00000262207
A_33_P3363480	0.595	0.328662	1.07	-6.21175675	1.33e-02	LOC100131107	
A_23_P302634	0.595	0.3286782	1.07	-6.21179769	5.99e-02	OTOGL	ENST00000551340
A_23_P76749	0.595	0.32869383	1.07	-6.2118372	1.40e-02	GALNTL1	ENST00000553471
A_24_P320545	0.595	0.32883234	1.07	-6.21218717	1.83e-02	PTK7	
A_23_P87964	0.595	0.32884085	-1.07	-6.21220865	-1.66e-02	ESD	ENST00000378720
A_32_P149251	0.595	0.32887134	-1.07	-6.21228568	-1.40e-02	DNAJC18	ENST00000302060
A_33_P3367550	0.595	0.32888739	1.07	-6.2123262	6.42e-02	LOC401242	ENST00000411600
A_23_P118300	0.595	0.32889576	-1.07	-6.21234735	-1.15e-02	FAHD1	ENST00000427358
A_33_P3710082	0.595	0.32893747	1.07	-6.21245266	6.88e-02	CALCR	ENST00000423724
A_21_P0000100	0.595	0.32894193	-1.07	-6.21246393	-1.09e-02	MTRNR2L1	ENST00000540040
A_24_P70002	0.595	0.3289637	1.07	-6.21251889	2.22e-02	LATS2	ENST00000382592
A_23_P426989	0.595	0.3289826	1.07	-6.21256659	1.68e-02	SH3BP5L	ENST00000475978
A_23_P132793	0.5951	0.32901985	-1.07	-6.21266063	-1.62e-02	MANF	ENST00000470900
A_24_P388528	0.5951	0.32905563	1.07	-6.21275094	2.18e-02	ST6GAL1	ENST00000470633
A_21_P0012864	0.5951	0.32911345	1.07	-6.21289683	7.52e-02	XLOC_l2_011854	ENST00000506862
A_23_P105392	0.5952	0.3292321	1.07	-6.21319614	1.11e-02	CCT2	ENST00000550010
A_23_P433079	0.5952	0.32924331	1.07	-6.21322439	2.69e-02	DNAJC14	ENST00000357606
A_23_P121806	0.5952	0.32924715	-1.07	-6.21323408	-1.62e-02	ENOPH1	ENST00000505846
A_24_P319647	0.5952	0.32925594	1.07	-6.21325625	7.47e-02	FCRL2	ENST00000392274
A_24_P168510	0.5952	0.32929255	1.07	-6.21334856	3.12e-02	C19orf50	ENST00000540691
A_33_P3225086	0.5954	0.32946294	1.07	-6.21377803	1.19e-02	PEX16	ENST00000378750
A_23_P40515	0.5954	0.32948659	1.07	-6.21383759	1.01e-01	TSSK2	ENST00000399635
A_32_P99032	0.5955	0.32953119	-1.07	-6.21394997	-6.50e-02	LOC100240734	
A_21_P0011619	0.5955	0.32959745	1.07	-6.21411684	2.62e-02	TBC1D3P5	
A_19_P00812340	0.5955	0.32960398	-1.07	-6.21413329	-1.54e-02	FTL	ENST00000397259
A_33_P3336053	0.5955	0.32962076	-1.07	-6.21417553	-1.97e-02	ANKK1	ENST00000303941
A_23_P59397	0.5955	0.32964076	-1.07	-6.21422588	-2.37e-02	RSPH3	ENST00000252655
A_33_P3303104	0.5955	0.32971997	1.07	-6.21442528	3.06e-02	MYNN	
A_23_P82324	0.5955	0.32972463	1.07	-6.21443703	4.30e-02	CARD11	ENST00000396946
A_23_P349416	0.5955	0.32975139	-1.07	-6.21450436	-1.75e-02	ERBB3	ENST00000551242
A_33_P3291379	0.5955	0.32976265	-1.07	-6.21453271	-7.22e-02	MSGN1	ENST00000281047
A_23_P146572	0.5955	0.32981511	-1.07	-6.21466472	-1.22e-02	NPDC1	ENST00000371600
A_21_P0000331	0.5956	0.32987424	-1.07	-6.21481347	-7.87e-02	SNORA44	
A_24_P291426	0.5957	0.32996871	1.07	-6.21505105	1.20e-02	REV1	ENST00000258428
A_21_P0000853	0.5957	0.33000736	-1.07	-6.21514822	-9.18e-02	LOC100506409	
A_23_P64873	0.5957	0.33002022	-1.07	-6.21518055	-6.59e-02	DCN	
A_23_P20443	0.5957	0.3300433	1.07	-6.21523857	2.92e-02	LZTS1	ENST00000381569
A_33_P3252281	0.5958	0.33010776	1.07	-6.2154006	9.95e-02	EYA4	ENST00000355167
A_23_P129569	0.5958	0.33014718	1.07	-6.21549965	1.51e-02	PALB2	ENST00000261584
A_21_P0013909	0.5958	0.33019294	-1.07	-6.21561462	-1.75e-02	FRG1	ENST00000533157
A_23_P61778	0.5959	0.33025663	1.07	-6.2157746	2.00e-02	NXN	ENST00000336868
A_33_P3362616	0.5961	0.33039482	-1.07	-6.21612158	-2.12e-02	PRR3	ENST00000464396
A_23_P429184	0.5961	0.33041125	-1.07	-6.21616282	-2.12e-02	GNPNAT1	ENST00000216410
A_21_P0000726	0.5961	0.33044309	-1.07	-6.21624273	-1.79e-01	IQCF4	ENST00000441610
A_23_P117662	0.5961	0.33050458	1.07	-6.21639704	3.35e-02	HDC	ENST00000267845
A_23_P356526	0.5961	0.33051217	-1.07	-6.21641608	-1.22e-01	TRIM5	ENST00000465634
A_33_P3335915	0.5964	0.33067375	1.07	-6.21682134	1.92e-02	SYNE1	ENST00000367253
A_23_P406438	0.5966	0.33082698	-1.07	-6.21720543	-1.28e-02	SRPK2	ENST00000357311
A_33_P3241325	0.5966	0.33084839	-1.07	-6.21725909	-1.60e-02	LOC92659	
A_23_P23037	0.5967	0.33092547	1.07	-6.21745218	6.10e-02	GJA8	ENST00000369235
A_33_P3318092	0.5967	0.33096181	1.07	-6.21754321	1.05e-01	PPP1R3A	ENST00000284602
A_24_P350397	0.5967	0.3310395	-1.07	-6.21773776	-1.23e-01	HSD3B1	ENST00000335580
A_24_P351466	0.5967	0.33104548	1.07	-6.21775273	4.67e-02	KIAA1524	ENST00000295746
A_33_P3338047	0.5967	0.3310631	1.07	-6.21779683	2.80e-02	PNPLA7	ENST00000371450
A_24_P324520	0.5969	0.3312018	-1.07	-6.21814399	-9.76e-02	MTCP1	ENST00000362018
A_33_P3289422	0.5969	0.33120264	-1.07	-6.21814607	-1.65e-02	ZNF765	ENST00000396408
A_33_P3230837	0.5969	0.33124837	1.07	-6.21826048	4.10e-02	SCARNA6	
A_24_P363408	0.5972	0.33143193	-1.07	-6.21871952	-3.98e-02	HEY2	ENST00000368364
A_33_P3348614	0.5972	0.33148499	-1.07	-6.21885214	-1.21e-02	TBL1XR1	ENST00000536758
A_33_P3249649	0.5972	0.33149941	1.07	-6.21888819	7.06e-02	C19orf29-AS1	
A_23_P94546	0.5972	0.33152601	-1.07	-6.21895465	-1.43e-02	GKAP1	ENST00000376362
A_33_P3391915	0.5974	0.33166452	-1.07	-6.21930067	-1.49e-02	BTBD17	ENST00000375366
A_33_P3390576	0.5974	0.33171982	1.07	-6.21943876	2.60e-02	MLL	ENST00000389506
A_32_P30271	0.5976	0.33183381	1.07	-6.21972332	1.25e-01	ARRDC5	ENST00000381781
A_33_P3214914	0.5976	0.33185961	-1.07	-6.21978771	-3.28e-02	MUC22	
A_24_P83272	0.5978	0.332003	-1.07	-6.22014545	-1.33e-01	MAGEB4	ENST00000378982
A_23_P29655	0.5979	0.33206852	-1.07	-6.22030884	-1.82e-02	C3orf14	ENST00000542214
A_24_P397247	0.5979	0.33210779	-1.07	-6.22040674	-2.31e-02	SDAD1	ENST00000356260
A_24_P134266	0.5979	0.3321207	-1.07	-6.22043893	-1.27e-02	BSG	ENST00000333511
A_33_P3395513	0.598	0.3322185	-1.07	-6.2206827	-6.73e-02	NRG2	ENST00000544729
A_33_P3641714	0.598	0.33224668	-1.07	-6.22075292	-2.11e-02	C19orf66	ENST00000397881
A_23_P153640	0.598	0.33228723	1.07	-6.22085396	1.75e-02	ANKRD27	ENST00000306065
A_24_P289383	0.598	0.33228965	-1.07	-6.22085997	-1.62e-02	CHD7	ENST00000423902
A_21_P0012545	0.5981	0.3323734	-1.07	-6.22106859	-4.18e-02	XLOC_l2_010258	ENST00000491849
A_23_P13753	0.5982	0.33244622	-1.07	-6.2212499	-3.95e-02	NFE2	ENST00000540264
A_24_P296808	0.5983	0.33256284	1.07	-6.22154019	1.13e-02	PNMAL1	ENST00000313683
A_24_P11131	0.5985	0.33269097	-1.07	-6.22185897	-1.31e-02	SRRM1	ENST00000374389
A_23_P501822	0.5985	0.3326951	1.07	-6.22186924	1.20e-02	JUP	ENST00000393931
A_33_P3282693	0.5985	0.33272736	-1.07	-6.22194947	-1.77e-02	OR3A4P	
A_24_P76649	0.5985	0.3327624	1.06	-6.2220366	2.48e-02	GPRIN3	ENST00000333209
A_24_P22050	0.5985	0.33280961	1.06	-6.22215398	7.18e-02	RAB20	ENST00000267328
A_21_P0010251	0.5985	0.3328146	-1.06	-6.22216638	-6.22e-02	XLOC_013950	
A_23_P115046	0.5986	0.33292628	-1.06	-6.22244396	-1.12e-02	EIF2B3	ENST00000497010
A_21_P0000815	0.5986	0.332944	1.06	-6.222488	6.70e-02	LOC100506122	ENST00000503929
A_23_P350754	0.5986	0.33295415	-1.06	-6.22251322	-7.16e-02	OR7E14P	
A_23_P101319	0.5986	0.33299352	1.06	-6.22261102	2.19e-02	ZNF285	
A_24_P76546	0.5987	0.33309379	-1.06	-6.22286009	-1.40e-02	WASF2	ENST00000430629
A_23_P132826	0.5988	0.33316378	1.06	-6.22303387	1.15e-01	SERPINI2	ENST00000471111
A_21_P0000906	0.5988	0.33318985	-1.06	-6.22309858	-2.02e-01	WWTR1-AS1	ENST00000479752
A_23_P166910	0.5988	0.33319781	1.06	-6.22311833	2.57e-02	DNAJC13	ENST00000509279
A_23_P140256	0.5988	0.33322912	-1.06	-6.22319604	-1.38e-02	PNP	ENST00000554056
A_23_P308483	0.5988	0.33324474	1.06	-6.22323482	4.86e-02	MAP3K15	ENST00000470101
A_24_P252780	0.5988	0.33329111	1.06	-6.22334988	6.69e-02	NHLRC2	ENST00000369301
A_21_P0010951	0.5989	0.33341271	1.06	-6.22365155	3.41e-02	XLOC_l2_002033	ENST00000417860
A_33_P3383696	0.5989	0.33342293	1.06	-6.2236769	1.62e-02	SPEG	ENST00000312358
A_24_P401645	0.5989	0.33342862	1.06	-6.22369101	3.81e-02	AP4S1	ENST00000542754
A_33_P3364060	0.5989	0.33343852	-1.06	-6.22371555	-1.32e-02	HR	ENST00000522016
A_33_P3415097	0.5989	0.33347251	1.06	-6.22379985	1.75e-02	CLCN4	ENST00000380833
A_23_P66158	0.5989	0.33353568	-1.06	-6.22395644	-1.31e-02	C16orf88	ENST00000219837
A_23_P501080	0.599	0.33362454	1.06	-6.22417668	1.63e-02	ZNF92	ENST00000450302
A_33_P3357247	0.599	0.33367261	1.06	-6.22429579	1.33e-02	USP36	ENST00000312010
A_21_P0000084	0.599	0.33367513	-1.06	-6.22430205	-4.46e-02	SLC25A21	
A_33_P3317198	0.599	0.33369272	1.06	-6.22434562	1.30e-02	GTF2F2	ENST00000340473
A_24_P163537	0.5991	0.33380312	-1.06	-6.22461906	-1.80e-02	TMED4	
A_33_P3385101	0.5991	0.33380672	-1.06	-6.22462797	-1.30e-02	TOLLIP	ENST00000382211
A_23_P336612	0.5991	0.33381229	-1.06	-6.22464178	-7.67e-02	C15orf26	ENST00000286732
A_24_P187948	0.5991	0.33383719	-1.06	-6.22470342	-1.23e-02	BID	
A_23_P351866	0.5991	0.33390275	-1.06	-6.22486571	-1.31e-01	NLRP8	ENST00000291971
A_33_P3421325	0.5992	0.33401499	-1.06	-6.2251435	-1.47e-02	ZNF782	ENST00000478850
A_23_P90589	0.5992	0.33402257	1.06	-6.22516225	2.30e-02	MRPL44	ENST00000258383
A_23_P200710	0.5992	0.33403748	-1.06	-6.22519913	-1.24e-02	PIK3C2B	ENST00000391949
A_23_P156824	0.5992	0.33408495	1.06	-6.22531656	1.80e-02	HTR1B	ENST00000369947
A_33_P3825317	0.5992	0.33409646	1.06	-6.22534504	3.89e-02	LOC646851	ENST00000535113
A_33_P3295917	0.5992	0.33411749	1.06	-6.22539704	2.63e-02	IL7	ENST00000379113
A_23_P56213	0.5992	0.33412805	1.06	-6.22542316	3.00e-02	GRAMD1A	ENST00000411896
A_23_P19182	0.5993	0.33418454	1.06	-6.22556284	1.64e-02	REEP2	ENST00000378339
A_33_P3250343	0.5993	0.33422506	-1.06	-6.22566302	-1.65e-02	LOC100133161	
A_33_P3413905	0.5993	0.33425966	-1.06	-6.22574857	-2.20e-02	ADM2	ENST00000362068
A_21_P0008024	0.5994	0.33433224	1.06	-6.22592794	4.93e-02	LINC00442	ENST00000456737
A_33_P3318681	0.5995	0.33442719	1.06	-6.22616251	1.19e-01	TMC3	ENST00000359440
A_33_P3349404	0.5995	0.33447463	-1.06	-6.2262797	-1.62e-02	CECR2	ENST00000262608
A_23_P372255	0.5996	0.33455854	1.06	-6.22648688	5.13e-02	ITPKB	ENST00000429204
A_33_P3332135	0.5996	0.33456519	-1.06	-6.2265033	-2.69e-02	PHOSPHO1	ENST00000413580
A_21_P0008564	0.5996	0.33460182	-1.06	-6.22659373	-2.59e-02	XLOC_011554	
A_33_P3293266	0.5996	0.33464929	1.06	-6.2267109	1.77e-02	TMEM175	ENST00000438836
A_33_P3285271	0.5999	0.33482764	-1.06	-6.22715089	-5.44e-02	FMO6P	ENST00000367754
A_21_P0013133	0.5999	0.33486313	1.06	-6.22723842	5.23e-02	XLOC_l2_012605	ENST00000435946
A_33_P3403576	0.6001	0.33498109	-1.06	-6.22752922	-5.29e-02	FCGR2A	ENST00000271450
A_23_P433050	0.6001	0.33502589	1.06	-6.22763963	9.53e-02	RXFP1	ENST00000448688
A_24_P222911	0.6004	0.33523454	1.06	-6.2281536	1.17e-02	SRSF7	ENST00000425778
A_23_P216376	0.6004	0.33524808	1.06	-6.22818695	1.20e-01	CNGB3	ENST00000320005
A_33_P3262729	0.6005	0.33530152	1.06	-6.22831851	9.63e-02	MYH8	ENST00000403437
A_24_P359067	0.6007	0.33545218	1.06	-6.22868925	1.87e-02	LOC100130357	
A_33_P3222947	0.6008	0.33552131	1.06	-6.2288593	4.62e-02	TMEM114	
A_33_P3299854	0.6009	0.33565399	1.06	-6.22918553	1.54e-02	NCBP1	ENST00000491445
A_23_P322704	0.601	0.33568674	-1.06	-6.22926603	-1.66e-02	FAM177A1	ENST00000382406
A_33_P3273629	0.601	0.33572239	-1.06	-6.22935364	-2.97e-02	CCDC144A	ENST00000425519
A_23_P113623	0.601	0.33578263	1.06	-6.22950167	1.06e-02	MRPL45	ENST00000312513
A_24_P355626	0.6011	0.33584282	-1.06	-6.22964952	-2.55e-02	ABCG4	ENST00000307417
A_23_P121898	0.6012	0.33591569	1.06	-6.22982849	2.47e-02	PARP8	ENST00000515166
A_23_P125705	0.6012	0.33594391	1.06	-6.22989779	2.58e-02	NAP1L2	ENST00000536638
A_23_P369987	0.6015	0.33613567	1.06	-6.23036845	2.54e-02	KIAA0317	ENST00000555330
A_24_P246293	0.6015	0.33621428	-1.06	-6.23056127	-5.68e-02	FDXACB1	ENST00000260257
A_24_P168994	0.6015	0.33624499	-1.06	-6.2306366	-8.09e-02	TBC1D26	ENST00000491819
A_23_P128351	0.6015	0.33624861	1.06	-6.23064547	2.39e-02	EFCAB4B	ENST00000444507
A_23_P92424	0.6016	0.33631055	1.06	-6.23079735	1.14e-02	UTP3	ENST00000254803
A_33_P3709317	0.6016	0.33636347	-1.06	-6.23092709	-6.63e-02	SNORA28	
A_32_P129950	0.6017	0.33643143	-1.06	-6.23109365	-1.95e-02	NHLRC3	ENST00000537150
A_33_P3247599	0.6017	0.33643859	1.06	-6.23111119	2.21e-02	ZNF805	ENST00000414468
A_21_P0000322	0.6017	0.33646486	-1.06	-6.23117557	-4.62e-02	SNORA34	
A_23_P15798	0.6018	0.33654988	-1.06	-6.23138385	-3.95e-02	KRTAP4-12	ENST00000455597
A_23_P69339	0.6018	0.33662156	1.06	-6.23155942	1.36e-02	ACAA1	ENST00000358122
A_32_P226786	0.6019	0.33666602	1.06	-6.23166828	1.72e-02	FAM126B	
A_23_P59294	0.6019	0.33673054	-1.06	-6.23182622	-7.58e-02	RREB1	ENST00000379933
A_33_P3248265	0.6019	0.33673906	1.06	-6.23184706	1.22e-01	LTB	ENST00000376117
A_21_P0007688	0.602	0.33683413	-1.06	-6.23207972	-8.54e-02	LOC100506159	
A_33_P3321070	0.602	0.33685294	1.06	-6.23212574	1.12e-01	WNT4	ENST00000374655
A_24_P286114	0.6021	0.3369116	-1.05	-6.23226924	-4.83e-02	SLC1A3	ENST00000381918
A_23_P93258	0.6021	0.33697325	1.05	-6.23242001	1.21e-01	HIST1H3B	ENST00000244661
A_23_P111662	0.6022	0.33704581	-1.05	-6.23259741	-8.32e-02	ABCB5	ENST00000258738
A_33_P3284045	0.6022	0.33709239	1.05	-6.23271129	2.94e-02	NEK10	ENST00000341435
A_23_P81717	0.6023	0.33718524	1.05	-6.23293818	9.36e-02	FRMD1	ENST00000468647
A_21_P0000443	0.6023	0.33721575	-1.05	-6.23301273	-8.25e-02	SNORD115-23	
A_23_P144005	0.6023	0.337226	1.05	-6.23303776	4.09e-02	C3orf32	ENST00000415132
A_24_P317835	0.6023	0.33725836	-1.05	-6.2331168	-1.90e-02	INPP5E	ENST00000371712
A_33_P3294911	0.6023	0.33725862	1.05	-6.23311745	5.68e-02	C12orf66	ENST00000311915
A_23_P92410	0.6023	0.33731621	1.05	-6.2332581	1.42e-02	CASP3	ENST00000438467
A_23_P118435	0.6025	0.33748723	-1.05	-6.23367559	-1.68e-02	SUMO2	ENST00000508743
A_33_P3356926	0.6025	0.33749172	-1.05	-6.23368654	-2.21e-02	APBB3	ENST00000513507
A_33_P3324765	0.6026	0.33753809	-1.05	-6.23379971	-1.97e-02	CSNK1D	ENST00000403276
A_33_P3238785	0.6026	0.33757101	-1.05	-6.23388001	-9.66e-02	FMR1-AS1	
A_32_P21579	0.6026	0.33764268	1.05	-6.23405485	1.84e-02	TRDMT1	ENST00000354631
A_33_P3407643	0.6026	0.33769274	-1.05	-6.23417691	-8.26e-02	C11orf34	ENST00000338832
A_23_P34115	0.6026	0.33771585	1.05	-6.23423326	1.22e-02	IDH3G	ENST00000393771
A_23_P202458	0.6026	0.33773217	-1.05	-6.23427306	-1.37e-02	ZNF22	ENST00000298299
A_33_P3278265	0.6026	0.3377564	1.05	-6.23433212	1.97e-02	PYROXD1	ENST00000240651
A_33_P3317937	0.6026	0.33780818	-1.05	-6.23445834	-2.29e-02	KRTAP20-1	ENST00000334664
A_24_P226008	0.6026	0.33782989	-1.05	-6.23451126	-2.00e-02	MGLL	ENST00000536024
A_23_P77286	0.6026	0.33786625	1.05	-6.23459985	1.63e-02	C15orf29	ENST00000256544
A_21_P0000402	0.6026	0.33790573	1.05	-6.23469607	6.56e-02	SNORD114-5	
A_23_P43337	0.6026	0.33795051	1.05	-6.23480514	4.82e-02	FREM1	ENST00000380880
A_33_P3307820	0.6026	0.33798095	-1.05	-6.23487929	-7.71e-02	C6orf94	ENST00000539295
A_33_P3398513	0.6026	0.33801249	-1.05	-6.23495611	-1.42e-01	LOC728819	
A_23_P143474	0.6026	0.33801935	-1.05	-6.2349728	-1.03e-02	ATP5O	ENST00000429064
A_33_P3365392	0.6026	0.33802973	-1.05	-6.2349981	-4.19e-02	LOC401557	
A_23_P373568	0.6026	0.338045	-1.05	-6.23503526	-2.19e-02	FUZ	ENST00000313777
A_21_P0000409	0.6026	0.33804689	-1.05	-6.23503988	-2.57e-02	SNORD114-12	
A_23_P6943	0.6026	0.33807773	1.05	-6.23511497	7.32e-02	GPR15	ENST00000284311
A_23_P30200	0.6026	0.33818488	1.05	-6.2353758	2.29e-02	PCDHB16	ENST00000361016
A_33_P3259253	0.6026	0.33818526	1.05	-6.23537671	2.75e-02	CD28	ENST00000374478
A_23_P24077	0.6026	0.33818931	1.05	-6.23538656	2.54e-02	C10orf54	ENST00000263569
A_23_P75402	0.6026	0.33818972	1.05	-6.23538757	1.13e-02	NDUFS3	ENST00000526871
A_24_P407235	0.6026	0.33819372	1.05	-6.23539729	1.29e-02	CRY1	ENST00000552790
A_23_P386364	0.6027	0.3382434	1.05	-6.2355182	8.24e-02	HDX	ENST00000373177
A_24_P416159	0.6027	0.33828631	1.05	-6.2356226	1.91e-02	RBL2	ENST00000379935
A_33_P3298492	0.6027	0.33830579	1.05	-6.23566998	1.49e-02	PCBP2	
A_23_P904	0.6027	0.3383319	1.05	-6.23573349	1.18e-02	BEND5	ENST00000294347
A_23_P108699	0.6028	0.33842017	1.05	-6.23594814	4.38e-02	FSHR	ENST00000541117
A_23_P372848	0.6028	0.33846101	1.05	-6.23604744	6.12e-02	P2RX1	ENST00000225538
A_21_P0012529	0.6029	0.33854673	1.05	-6.23625579	2.83e-02	XLOC_l2_010097	ENST00000458713
A_21_P0010311	0.6029	0.33859075	1.05	-6.23636276	8.67e-02	XLOC_013942	ENST00000423274
A_23_P252155	0.6029	0.3385972	1.05	-6.23637842	1.22e-02	STRBP	ENST00000407982
A_32_P47701	0.6029	0.3386274	1.05	-6.23645179	1.44e-02	EEF1A1	ENST00000488500
A_33_P3420633	0.6029	0.33865638	1.05	-6.2365222	6.23e-02	C16orf11	ENST00000409413
A_23_P81103	0.603	0.33876987	1.05	-6.23679781	1.37e-01	SFRP2	ENST00000274063
A_23_P137248	0.603	0.33879024	1.05	-6.23684728	2.09e-02	PRKY	ENST00000528056
