ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_33_P3298535	0.5535	0.24686081	1.30	-5.75251	1.75e-02	ROMO1	ENST00000397416
A_23_P2942	0.5535	0.24687838	-1.30	-5.75258	-3.73e-02	NPAS3	
A_33_P3390202	0.5535	0.24688204	1.30	-5.75259	4.58e-02	C20orf165	ENST00000372519
A_23_P368805	0.5536	0.24697732	-1.30	-5.75293	-1.06e-01	HHLA2	ENST00000357759
A_33_P3423375	0.5536	0.24699705	-1.30	-5.753	-3.39e-01	OR52B6	ENST00000345043
A_23_P27197	0.5536	0.24699987	1.30	-5.75301	9.75e-02	KRTAP4-5	ENST00000343246
A_23_P155868	0.5537	0.24709233	1.30	-5.75334	2.74e-02	PGRMC2	ENST00000503588
A_23_P96165	0.5537	0.24711439	-1.30	-5.75342	-1.71e-02	C11orf80	ENST00000346672
A_33_P3374025	0.5537	0.24714376	1.30	-5.75353	3.51e-01	LOC100130197	ENST00000418985
A_24_P787947	0.5538	0.2472043	1.30	-5.75374	2.36e-02	YPEL2	ENST00000312655
A_24_P330773	0.554	0.24729701	1.30	-5.75407	5.48e-02	CALCOCO2	ENST00000258947
A_33_P3773595	0.554	0.24733568	1.30	-5.75421	8.42e-02	LOC339862	
A_33_P3373388	0.5542	0.24743287	1.30	-5.75456	7.30e-02	GABRA1	
A_23_P325676	0.5542	0.24750756	1.30	-5.75483	2.71e-02	ZNF653	ENST00000293771
A_33_P3239849	0.5542	0.24751689	-1.30	-5.75486	-1.69e-02	GPX1	ENST00000419349
A_23_P147495	0.5544	0.2476194	1.30	-5.75523	3.01e-02	BCORL1	ENST00000303743
A_33_P3348714	0.5544	0.24765553	1.30	-5.75535	2.62e-02	FGF9	ENST00000382353
A_33_P3259620	0.5544	0.2476698	-1.30	-5.75541	-1.73e-02	TTC37	ENST00000358746
A_33_P3244863	0.5544	0.24768101	1.30	-5.75545	4.10e-02	CEP350	ENST00000367607
A_23_P9614	0.5544	0.24769551	1.30	-5.7555	8.93e-02	NDUFA4L2	ENST00000555173
A_21_P0011428	0.5544	0.24773607	-1.30	-5.75564	-1.01e-01	SLC9B1	ENST00000394789
A_21_P0006019	0.5544	0.24778253	1.29	-5.75581	9.73e-02	XLOC_007408	ENST00000423681
A_33_P3269166	0.5544	0.24779141	-1.29	-5.75584	-3.63e-02	NALCN	ENST00000467264
A_33_P3243405	0.5545	0.2478437	-1.29	-5.75603	-9.13e-02	GPR182	ENST00000300098
A_23_P154938	0.5545	0.247891	1.29	-5.75619	4.91e-02	HIRA	ENST00000263208
A_21_P0010110	0.5546	0.24797125	-1.29	-5.75648	-1.88e-01	XLOC_013658	
A_32_P47754	0.5548	0.24810847	-1.29	-5.75697	-2.07e-02	SLC2A14	ENST00000431042
A_33_P3285585	0.5548	0.24810908	-1.29	-5.75697	-9.74e-02		ENST00000414816
A_24_P889720	0.5548	0.24814482	1.29	-5.7571	2.45e-02	UBC	ENST00000542416
A_23_P56228	0.5548	0.24814909	-1.29	-5.75711	-1.95e-02	GMIP	ENST00000203556
A_23_P23564	0.5548	0.24823955	-1.29	-5.75744	-1.48e-01	PIP5K1A	
A_21_P0000482	0.5548	0.24824385	-1.29	-5.75745	-3.28e-02	SNORD80	
A_33_P3299339	0.5548	0.24827794	1.29	-5.75757	8.32e-02	SLC5A7	ENST00000409059
A_23_P127385	0.5548	0.24828231	-1.29	-5.75759	-7.59e-02	MYBPC3	ENST00000399249
A_33_P3283430	0.5548	0.24828359	-1.29	-5.75759	-5.93e-02	SEL1L2	ENST00000423870
A_33_P3298349	0.5548	0.24831028	1.29	-5.75769	5.30e-02	ART5	ENST00000397067
A_33_P3213863	0.5551	0.24847198	-1.29	-5.75826	-1.02e-01	PRAMEF7	ENST00000330881
A_23_P134627	0.5553	0.24855535	-1.29	-5.75856	-4.98e-02	EMID2	ENST00000313669
A_33_P3229552	0.5553	0.24858632	-1.29	-5.75867	-2.53e-02	LRFN1	ENST00000248668
A_33_P3211793	0.5555	0.2486978	-1.29	-5.75906	-2.92e-02		ENST00000538304
A_33_P3217356	0.5559	0.24893253	-1.29	-5.7599	-7.98e-02	LOC388630	ENST00000371865
A_23_P101342	0.5561	0.24903121	1.29	-5.76025	2.04e-02	ATG4D	ENST00000309469
A_21_P0000792	0.5561	0.24906938	1.29	-5.76038	1.77e-02	LOC100506779	
A_33_P3289745	0.5561	0.24909968	-1.29	-5.76049	-9.83e-02	LOC399900	
A_33_P3253723	0.5562	0.24916726	-1.29	-5.76073	-6.66e-02	AQP1	
A_23_P88691	0.5562	0.2492266	1.29	-5.76094	2.91e-02	CHRNA5	ENST00000299565
A_23_P6762	0.5562	0.24923338	1.29	-5.76096	1.42e-02	JAGN1	ENST00000543379
A_23_P215751	0.5564	0.24930858	1.29	-5.76123	1.61e-02	NDUFA5	ENST00000355749
A_33_P3256785	0.5564	0.24933286	-1.29	-5.76132	-1.92e-02	CARM1	ENST00000344150
A_33_P3340309	0.5565	0.24941088	-1.29	-5.76159	-1.92e-02	ZNF768	ENST00000538507
A_33_P3391126	0.5567	0.24954389	1.29	-5.76206	1.85e-01	SPINK5	ENST00000359874
A_21_P0004842	0.5567	0.24957935	-1.29	-5.76219	-9.31e-02	XLOC_005181	
A_24_P121956	0.5567	0.24959393	-1.29	-5.76224	-1.70e-02	TMEM86B	ENST00000327042
A_33_P3327086	0.5569	0.24970124	1.29	-5.76262	1.14e-01		ENST00000330758
A_33_P3413759	0.5571	0.24982887	1.29	-5.76307	3.25e-02	ACER2	ENST00000380376
A_23_P259328	0.5572	0.24987078	-1.29	-5.76322	-3.24e-02	PEX3	ENST00000367591
A_23_P85800	0.5572	0.24990775	1.29	-5.76335	1.33e-01	CD52	ENST00000374213
A_23_P94754	0.5572	0.24994171	-1.29	-5.76347	-1.06e-01	TNFSF15	ENST00000374044
A_23_P43071	0.5574	0.25008072	-1.29	-5.76396	-2.38e-02	MTERFD1	ENST00000287025
A_23_P346969	0.5574	0.25008376	-1.29	-5.76397	-5.35e-02	PIK3CB	ENST00000289153
A_24_P200694	0.5574	0.25009609	-1.29	-5.76401	-2.06e-02	RING1	ENST00000374656
A_33_P3298577	0.5574	0.25014223	-1.29	-5.76417	-1.61e-02	SBNO1	ENST00000420886
A_23_P1199	0.5574	0.25014358	-1.29	-5.76418	-1.75e-02	NUDT5	ENST00000378952
A_23_P500353	0.5576	0.25028847	-1.29	-5.76469	-3.69e-02	KCNN2	ENST00000264773
A_24_P18621	0.5577	0.2503531	1.29	-5.76492	3.15e-02	AEBP2	ENST00000435841
A_23_P50052	0.5577	0.250391	-1.29	-5.76505	-3.54e-02	C18orf12	
A_23_P166431	0.5577	0.25040236	1.29	-5.76509	1.18e-01	C22orf24	ENST00000248984
A_23_P144202	0.5577	0.25044678	1.29	-5.76525	3.86e-02	EEFSEC	ENST00000483569
A_33_P3300858	0.5577	0.25048014	-1.29	-5.76536	-8.61e-02	OR8H3	ENST00000313472
A_33_P3374947	0.5577	0.25048756	-1.29	-5.76539	-1.66e-01	KLF14	ENST00000310992
A_24_P238040	0.5579	0.25061218	-1.29	-5.76583	-4.89e-02	USP6	ENST00000332776
A_21_P0004999	0.5579	0.25065443	1.29	-5.76598	1.30e-01	XLOC_005607	
A_23_P125265	0.5579	0.2506585	1.29	-5.76599	1.61e-02	KPNA2	ENST00000537025
A_23_P148121	0.5579	0.25067628	-1.29	-5.76605	-3.71e-02	EHBP1L1	ENST00000309295
A_33_P3765708	0.5579	0.25069936	1.29	-5.76614	1.95e-01	LOC285326	ENST00000451284
A_24_P370156	0.5579	0.25075173	1.29	-5.76632	3.15e-02	MAN2B1	ENST00000466794
A_33_P3346628	0.5579	0.25078132	-1.29	-5.76642	-9.65e-02	ANKRD63	ENST00000434396
A_33_P3361746	0.5579	0.2507868	-1.29	-5.76644	-3.31e-02	TRPS1	ENST00000220888
A_23_P70991	0.5581	0.25086985	-1.29	-5.76673	-1.64e-02	AIMP2	ENST00000223029
A_24_P7790	0.5587	0.25117523	1.28	-5.76781	1.18e-01	WFDC10B	ENST00000330523
A_32_P66035	0.5587	0.25122827	1.28	-5.76799	4.41e-02	TMEM86A	ENST00000280734
A_24_P89509	0.5587	0.25123501	-1.28	-5.76802	-2.43e-02	TRMT11	ENST00000453993
A_21_P0000103	0.5588	0.2513711	1.28	-5.76849	4.34e-02	MTRNR2L3	ENST00000543500
A_23_P142574	0.5588	0.25137758	-1.28	-5.76852	-7.55e-02	MOGAT1	ENST00000446656
A_23_P16573	0.5588	0.25138656	1.28	-5.76855	1.98e-02	DDX49	ENST00000438170
A_33_P3419586	0.5588	0.25145018	1.28	-5.76877	9.02e-02	OR5K4	ENST00000354924
A_32_P8925	0.5588	0.25146831	-1.28	-5.76883	-8.41e-02	C1orf100	ENST00000308105
A_23_P358221	0.5588	0.25147716	1.28	-5.76887	2.65e-02	UBXN7	
A_23_P115200	0.5588	0.25150111	-1.28	-5.76895	-1.40e-01	FCRL4	ENST00000448509
A_33_P3365082	0.5588	0.25150723	-1.28	-5.76897	-2.09e-01	OR2G6	ENST00000343414
A_32_P538017	0.5588	0.25153626	-1.28	-5.76907	-3.13e-02	TBX10	ENST00000335385
A_24_P160070	0.5588	0.25155616	1.28	-5.76914	1.24e-01	HUNK	ENST00000270112
A_33_P3703501	0.5588	0.25156224	-1.28	-5.76916	-5.32e-02	GALNT10	ENST00000520647
A_23_P17870	0.5588	0.25156285	-1.28	-5.76917	-1.69e-02	TMEM184B	ENST00000361684
A_33_P3309491	0.5588	0.25161943	-1.28	-5.76936	-3.38e-02	PTPRU	
A_24_P926195	0.5589	0.25172748	-1.28	-5.76974	-2.57e-02	MAN1A2	ENST00000422329
A_24_P126305	0.5589	0.25174017	1.28	-5.76979	1.76e-02	ZNF500	ENST00000219478
A_33_P3331906	0.5589	0.25174387	1.28	-5.7698	2.18e-02	SNTB2	ENST00000524887
A_23_P40217	0.5589	0.25179106	-1.28	-5.76996	-9.45e-02	DOK5	ENST00000262593
A_21_P0001940	0.5589	0.25183064	-1.28	-5.7701	-1.97e-01	LOC100506798	
A_32_P6172	0.5589	0.25183284	-1.28	-5.77011	-1.99e-02	LOC100128822	
A_33_P3313899	0.5589	0.25184014	1.28	-5.77014	1.31e-01	LOC728228	ENST00000419003
A_33_P3318861	0.5589	0.2518674	-1.28	-5.77023	-6.18e-02	DYTN	ENST00000452335
A_23_P64343	0.559	0.25192935	-1.28	-5.77045	-1.85e-02	TIMM10	ENST00000525158
A_33_P3324004	0.559	0.25195706	-1.28	-5.77054	-3.94e-02	CCL15	ENST00000354059
A_32_P174365	0.559	0.25197869	1.28	-5.77062	8.40e-02	SATB2	ENST00000260926
A_23_P18384	0.559	0.25200285	-1.28	-5.7707	-1.70e-02	ARMC8	ENST00000471453
A_21_P0014088	0.559	0.25202807	1.28	-5.77079	8.34e-02	LOC100506439	ENST00000430048
A_23_P118300	0.559	0.25204599	1.28	-5.77085	1.77e-02	FAHD1	ENST00000427358
A_21_P0012048	0.5591	0.25211767	-1.28	-5.7711	-4.84e-02	XLOC_l2_007834	ENST00000429456
A_23_P88740	0.5591	0.25217715	1.28	-5.77131	3.03e-02	CENPN	ENST00000299572
A_32_P475513	0.5592	0.25221822	-1.28	-5.77146	-3.77e-02	MYO15B	ENST00000293201
A_32_P181527	0.5592	0.25225385	-1.28	-5.77158	-8.35e-02	C8orf85	ENST00000378279
A_33_P3300308	0.5592	0.25226313	-1.28	-5.77161	-2.32e-02	MAP1LC3A	ENST00000397709
A_23_P210747	0.5593	0.25235307	1.28	-5.77193	1.90e-02	TRMT6	ENST00000466974
A_33_P3378614	0.5593	0.25237353	-1.28	-5.772	-1.66e-02	UG0898H09	
A_23_P104762	0.5594	0.25243693	1.28	-5.77222	6.98e-02	YAP1	
A_21_P0012091	0.5594	0.2525044	-1.28	-5.77245	-3.52e-02	XLOC_l2_008261	ENST00000438056
A_24_P271527	0.5594	0.25251339	-1.28	-5.77249	-1.74e-02	JOSD1	ENST00000216039
A_23_P129058	0.5595	0.2525673	1.28	-5.77267	2.36e-02	USP8	ENST00000433963
A_33_P3239148	0.5595	0.25260616	1.28	-5.77281	2.34e-02	ZNF548	ENST00000336128
A_21_P0007359	0.5596	0.25280918	-1.28	-5.77352	-1.01e-01	XLOC_009457	
A_23_P47357	0.5596	0.25285677	-1.28	-5.77368	-1.48e-02	RPS25	ENST00000527853
A_23_P328034	0.5596	0.25286969	-1.28	-5.77373	-4.15e-02	C20orf96	ENST00000400269
A_33_P3285877	0.5596	0.25290088	-1.28	-5.77383	-1.04e-01	C9orf146	ENST00000381010
A_23_P254442	0.5596	0.25290611	1.28	-5.77385	2.64e-02	LOC155060	ENST00000378052
A_33_P3304691	0.5596	0.25294423	-1.28	-5.77399	-1.02e-01	KRTAP5-1	ENST00000382171
A_23_P91491	0.5596	0.25297719	1.28	-5.7741	1.86e-02	C21orf59	ENST00000543202
A_23_P113417	0.5596	0.25297789	1.28	-5.7741	2.41e-02	C17orf70	ENST00000537152
A_33_P3359250	0.5596	0.25302186	-1.28	-5.77426	-3.23e-02	MAD2L2	ENST00000376664
A_23_P132294	0.5596	0.25302811	-1.28	-5.77428	-3.43e-02	GGA1	
A_24_P45367	0.5596	0.25304662	-1.28	-5.77434	-2.10e-02	NIPAL3	ENST00000003912
A_24_P475349	0.5596	0.253049	-1.28	-5.77435	-2.42e-02	RAB6B	ENST00000543906
A_23_P152548	0.5596	0.25305029	-1.28	-5.77435	-2.08e-02	SCPEP1	ENST00000262288
A_24_P934563	0.5596	0.25306062	1.28	-5.77439	2.12e-02	MTCH2	ENST00000302503
A_21_P0014866	0.5596	0.25306081	1.28	-5.77439	8.73e-02	NKX2-1-AS1	ENST00000521292
A_23_P128868	0.5596	0.25306609	-1.28	-5.77441	-1.18e-01	OR11H12	ENST00000550708
A_23_P85534	0.5596	0.25308529	-1.28	-5.77448	-5.85e-01	GPR52	ENST00000367685
A_33_P3264528	0.5598	0.25318465	-1.28	-5.77482	-1.29e-01	HOXA11	
A_21_P0005584	0.56	0.25328982	-1.28	-5.77519	-3.71e-02	LOC285972	
A_33_P3369258	0.5601	0.25343211	1.28	-5.77568	2.38e-02	FGFR1OP2	ENST00000395941
A_23_P145006	0.5601	0.25343411	-1.28	-5.77569	-2.34e-02	SCGB3A2	ENST00000507160
A_23_P214678	0.5601	0.2534614	1.28	-5.77578	1.49e-02	CUTA	
A_23_P64860	0.5601	0.2534744	1.28	-5.77583	4.83e-02	SELPLG	ENST00000550948
A_33_P3370109	0.5602	0.25355155	1.28	-5.77609	2.75e-02	IMPA1	ENST00000311489
A_24_P179585	0.5603	0.25358531	1.28	-5.77621	2.98e-02	MARK1	ENST00000402574
A_23_P140830	0.5603	0.25363752	1.28	-5.77639	5.13e-02	ELMO3	ENST00000393997
A_33_P3361472	0.5604	0.25369827	1.28	-5.7766	2.17e-02	PSME4	ENST00000488687
A_24_P392110	0.5604	0.25371681	-1.28	-5.77667	-5.48e-02	PSG8	
A_23_P113351	0.5604	0.25373798	-1.28	-5.77674	-2.69e-02	SPARCL1	ENST00000418378
A_33_P3302165	0.5604	0.25378418	1.28	-5.7769	2.00e-02	ABHD8	ENST00000247706
A_23_P1962	0.5604	0.25380089	-1.28	-5.77696	-4.28e-02	RARRES3	ENST00000354445
A_33_P3377346	0.5604	0.25380939	-1.28	-5.77699	-9.37e-02	LOC100132526	ENST00000502451
A_21_P0006273	0.5604	0.25385777	-1.28	-5.77716	-8.36e-02	XLOC_007724	
A_32_P24581	0.5606	0.2539727	-1.28	-5.77755	-1.95e-02	RPS27A	ENST00000449323
A_24_P194931	0.5607	0.25404934	-1.28	-5.77782	-2.84e-02	SMEK2	
A_33_P3564487	0.5607	0.25407522	1.28	-5.77791	4.05e-02	LOC285878	ENST00000456049
A_23_P22565	0.5608	0.25413517	1.28	-5.77812	7.14e-02	FATE1	ENST00000370350
A_23_P15542	0.5608	0.25423704	-1.28	-5.77847	-3.83e-02	HSD17B1	ENST00000225929
A_24_P297098	0.5608	0.25424303	-1.28	-5.77849	-1.58e-02	PHF20	ENST00000439301
A_32_P90047	0.5608	0.25426139	1.28	-5.77855	1.59e-02	C4orf48	ENST00000382878
A_23_P93844	0.5608	0.25432511	-1.27	-5.77877	-1.69e-02	TOMM7	ENST00000483581
A_23_P92349	0.5608	0.2543718	-1.27	-5.77893	-5.10e-02	FGFRL1	ENST00000398484
A_23_P500799	0.5608	0.25438161	-1.27	-5.77897	-1.87e-02	CASP6	ENST00000505117
A_33_P3650224	0.5608	0.25439541	1.27	-5.77901	6.18e-02	CXorf49B	ENST00000422194
A_23_P87011	0.5608	0.25440766	-1.27	-5.77906	-5.63e-02	TAGLN	ENST00000392951
A_21_P0000378	0.5608	0.25441316	-1.27	-5.77908	-6.58e-02	SNORD66	
A_24_P114249	0.5608	0.25443178	1.27	-5.77914	4.77e-02	GALNT3	ENST00000392701
A_21_P0002682	0.5608	0.25444836	1.27	-5.7792	8.09e-02	XLOC_002384	
A_23_P149206	0.5608	0.25445977	-1.27	-5.77924	-1.85e-02	B4GALT2	ENST00000372324
A_33_P3395758	0.5609	0.25453904	1.27	-5.77951	8.53e-02	C14orf28	ENST00000555826
A_24_P375322	0.5609	0.25457003	-1.27	-5.77962	-1.20e-01	GGT8P	
A_19_P00322605	0.5609	0.25462903	1.27	-5.77982	5.35e-02	LOC100507254	
A_21_P0014841	0.5609	0.2546296	1.27	-5.77982	1.02e-01	ADAMTS9-AS1	
A_33_P3298775	0.5609	0.25463629	1.27	-5.77985	4.01e-02	PRSS57	ENST00000329267
A_23_P100056	0.5609	0.25466407	1.27	-5.77994	3.12e-02	RBPMS2	ENST00000300069
A_33_P3225696	0.5613	0.25483896	-1.27	-5.78054	-3.74e-02	ZNF526	ENST00000301215
A_33_P3412980	0.5615	0.2549896	1.27	-5.78106	5.34e-02	LINC00272	ENST00000367563
A_33_P3311637	0.5615	0.25499249	-1.27	-5.78107	-1.60e-02	SCFD1	ENST00000554524
A_21_P0013122	0.5615	0.25505843	-1.27	-5.7813	-4.97e-02	XLOC_l2_012378	
A_33_P3400763	0.5615	0.25507399	-1.27	-5.78135	-7.70e-02	PLIN4	ENST00000301286
A_33_P3419190	0.5615	0.25508875	1.27	-5.78141	9.50e-02	AREG	ENST00000395748
A_23_P31984	0.5615	0.25510382	1.27	-5.78146	9.40e-02	ACTL7A	ENST00000333999
A_23_P421423	0.5617	0.25524056	-1.27	-5.78193	-5.15e-02	TNFAIP2	ENST00000333007
A_23_P80382	0.5617	0.25524475	-1.27	-5.78194	-2.35e-02	PRR5	
A_33_P3232945	0.5619	0.25537673	1.27	-5.7824	1.05e-01	F2RL1	ENST00000296677
A_23_P143902	0.5619	0.25539137	-1.27	-5.78245	-1.52e-01	P2RY12	ENST00000455408
A_32_P160896	0.562	0.25548475	-1.27	-5.78277	-7.17e-02	FTMT	ENST00000321339
A_32_P87568	0.562	0.25550963	1.27	-5.78285	1.61e-02	ENAH	
A_21_P0000581	0.562	0.25552357	-1.27	-5.7829	-4.80e-02	LOC728407	ENST00000415340
A_23_P38649	0.562	0.255551	-1.27	-5.78299	-5.61e-02	MC2R	ENST00000399821
A_23_P48535	0.5621	0.2555946	1.27	-5.78314	2.23e-02	ARHGAP5	ENST00000539826
A_21_P0000781	0.5622	0.25565933	-1.27	-5.78337	-1.01e-01	HOTAIRM1	
A_24_P184799	0.5623	0.25577685	-1.27	-5.78377	-1.93e-02	COCH	ENST00000216361
A_21_P0008580	0.5623	0.25577953	-1.27	-5.78378	-2.51e-02	XLOC_011521	
A_33_P3214879	0.5623	0.25581737	-1.27	-5.78391	-5.61e-02	KPNA1	
A_23_P155539	0.5626	0.25595012	-1.27	-5.78436	-5.91e-01	POU1F1	ENST00000344265
A_23_P203819	0.5626	0.25599545	-1.27	-5.78452	-3.49e-02	GOLGA3	ENST00000450791
A_33_P3369441	0.5626	0.25600763	-1.27	-5.78456	-8.31e-02	LOC100132111	ENST00000434182
A_33_P3391578	0.5626	0.2560507	-1.27	-5.78471	-1.15e-01	RPL23AP64	
A_33_P3239122	0.5627	0.25610171	1.27	-5.78488	2.29e-02	PPIH	ENST00000372550
A_23_P108221	0.5627	0.25612976	1.27	-5.78498	5.96e-02	TSSK6	
A_21_P0000569	0.5627	0.25614785	1.27	-5.78504	8.13e-02	LOC100303749	
A_23_P150394	0.5629	0.25627634	-1.27	-5.78548	-1.48e-02	FXYD6	
A_23_P130418	0.5629	0.25628823	1.27	-5.78552	1.79e-02	NDUFV2	ENST00000318388
A_23_P100141	0.5629	0.25634291	1.27	-5.78571	4.39e-02	UNKL	ENST00000397464
A_33_P3378895	0.5629	0.25638429	1.27	-5.78585	4.06e-02	LOC340357	ENST00000530228
A_33_P3317198	0.5629	0.2563898	1.27	-5.78587	1.86e-02	GTF2F2	ENST00000340473
A_33_P3372886	0.5631	0.25649895	-1.27	-5.78624	-3.13e-02	DDX51	ENST00000397333
A_23_P165952	0.5632	0.25656795	1.27	-5.78648	2.12e-02	ACTR5	ENST00000243903
A_33_P3232086	0.5632	0.25660542	-1.27	-5.78661	-6.87e-02		ENST00000378007
A_24_P325520	0.5632	0.2566117	1.27	-5.78663	1.57e-02	SORT1	ENST00000256637
A_33_P3231750	0.5633	0.25671472	1.27	-5.78698	2.42e-02	ZNF738	ENST00000311015
A_24_P722216	0.5634	0.25677835	1.27	-5.7872	1.72e-02	DHTKD1	ENST00000263035
A_24_P186943	0.5634	0.25679515	-1.27	-5.78726	-2.81e-02	ELN	
A_23_P218706	0.5634	0.25680861	-1.27	-5.7873	-3.14e-02	ZNF343	ENST00000278772
A_24_P386323	0.5634	0.25686379	-1.27	-5.78749	-2.13e-02	RABEPK	ENST00000394124
A_23_P256312	0.5634	0.25689513	1.27	-5.7876	2.63e-02	MST1R	ENST00000344206
A_23_P340868	0.5634	0.25690301	1.27	-5.78762	1.53e-01	GLRA3	ENST00000340217
A_32_P203404	0.5634	0.25692944	1.27	-5.78771	1.14e-01	FAM69C	ENST00000343998
A_23_P60210	0.5635	0.25700705	1.27	-5.78798	7.68e-02	RLN1	ENST00000223858
A_24_P288836	0.5636	0.25707018	-1.27	-5.78819	-5.78e-02	HLA-DPB2	
A_33_P3286002	0.5638	0.25716098	-1.27	-5.7885	-3.27e-02	VKORC1	ENST00000394971
A_23_P250385	0.5638	0.25722331	1.27	-5.78872	1.06e-01	HIST1H1B	ENST00000331442
A_33_P3288329	0.5638	0.25725051	1.27	-5.78881	5.55e-02	SORBS1	
A_33_P3300312	0.5638	0.25728356	1.27	-5.78892	8.36e-02	DMBT1	ENST00000359586
A_23_P150595	0.5638	0.25730992	1.27	-5.78901	1.60e-01	TPH1	ENST00000417164
A_23_P43810	0.5638	0.25731033	1.27	-5.78901	8.63e-02	LTBP1	
A_33_P3282230	0.5638	0.2573479	1.27	-5.78914	2.93e-01		ENST00000543880
A_19_P00319155	0.5639	0.25742597	1.27	-5.78941	6.43e-02	LOC100126447	
A_23_P169293	0.5639	0.25743041	-1.27	-5.78942	-1.12e-01	DMRT1	ENST00000382276
A_19_P00322711	0.5639	0.25745804	1.27	-5.78951	2.26e-02	LOC148189	
A_21_P0003319	0.5639	0.25747521	-1.27	-5.78957	-1.27e-01	XLOC_003737	ENST00000515329
A_23_P54736	0.5639	0.25750048	-1.27	-5.78966	-5.29e-02	GNG13	ENST00000248150
A_33_P3329344	0.5641	0.25760893	1.26	-5.79003	2.68e-02	FASN	ENST00000306749
A_23_P500271	0.5641	0.25767773	1.26	-5.79026	2.90e-02	IRF5	
A_21_P0013952	0.5643	0.25777481	-1.26	-5.79059	-2.13e-02	RBFOX3	ENST00000453134
A_23_P103588	0.5643	0.25782316	-1.26	-5.79076	-6.31e-02	HMGCS2	ENST00000544913
A_23_P15705	0.5643	0.25785924	-1.26	-5.79088	-1.52e-02	PSMB6	ENST00000270586
A_23_P1691	0.5643	0.25787232	-1.26	-5.79092	-1.14e-01	MMP1	ENST00000315274
A_23_P117546	0.5643	0.25788519	1.26	-5.79097	1.82e-02	SOS2	ENST00000216373
A_23_P376172	0.5643	0.25794216	-1.26	-5.79116	-1.50e-01	C1orf64	
A_24_P116378	0.5643	0.25795413	1.26	-5.7912	2.00e-02	GCOM1	
A_23_P38408	0.5643	0.25797784	1.26	-5.79128	1.89e-02	GGNBP2	ENST00000304718
A_33_P3219090	0.5644	0.25804722	1.26	-5.79152	1.96e-02	INSIG1	ENST00000344756
A_21_P0005727	0.5645	0.25811243	-1.26	-5.79174	-1.27e-01	XLOC_006850	ENST00000518732
A_23_P53329	0.5645	0.25815331	-1.26	-5.79188	-2.67e-02	FLJ13224	ENST00000313737
A_24_P314554	0.5645	0.2581668	1.26	-5.79192	3.20e-02	GOLGA2P2Y	ENST00000398377
A_23_P122077	0.5645	0.25819056	1.26	-5.792	5.17e-02	GCNT4	ENST00000322348
A_23_P343398	0.5646	0.2582515	-1.26	-5.79221	-1.27e-01	CCR7	ENST00000246657
A_21_P0010536	0.5646	0.25828989	1.26	-5.79234	1.23e-01	GBP3	ENST00000461384
A_33_P3394213	0.5646	0.25829191	-1.26	-5.79235	-3.78e-02	GRIN3B	ENST00000234389
A_23_P74701	0.5646	0.25833968	-1.26	-5.79251	-1.20e-01	COL24A1	ENST00000370571
A_23_P31444	0.5646	0.25836199	1.26	-5.79258	7.55e-02	ERVW-1	ENST00000493463
A_33_P3249160	0.5646	0.25839449	1.26	-5.7927	1.11e-01	FAM47C	ENST00000358047
A_23_P80827	0.5646	0.25840596	1.26	-5.79273	2.38e-02	FYTTD1	ENST00000241502
A_23_P145569	0.5646	0.25843399	1.26	-5.79283	9.93e-02	SLC22A1	ENST00000539263
A_33_P3333527	0.5646	0.25847206	-1.26	-5.79296	-2.01e-02	MSTO1	ENST00000490743
A_23_P33683	0.5646	0.25850107	1.26	-5.79306	2.48e-02	MARCH2	ENST00000393944
A_33_P3338360	0.5648	0.25862967	1.26	-5.79349	3.90e-02	SCARNA13	
A_33_P3343526	0.5648	0.25863969	1.26	-5.79353	1.20e-01	OR5M9	ENST00000279791
A_33_P3407549	0.5648	0.25864221	-1.26	-5.79353	-1.97e-02	ANKRD43	ENST00000378693
A_23_P501634	0.5648	0.25869212	-1.26	-5.7937	-2.82e-02	BTN2A1	ENST00000429381
A_23_P252201	0.5648	0.25869843	1.26	-5.79372	3.67e-02	EAF2	ENST00000490434
A_33_P3283231	0.5648	0.25871554	1.26	-5.79378	8.26e-02	YY2	ENST00000429584
A_33_P3305373	0.5648	0.25876622	-1.26	-5.79395	-1.81e-01	OR8K1	ENST00000279783
A_23_P329962	0.5648	0.25876879	-1.26	-5.79396	-6.42e-02	SUN3	ENST00000449896
A_24_P416289	0.5649	0.25885082	-1.26	-5.79424	-3.16e-02	KIAA0195	ENST00000375248
A_33_P3384932	0.5649	0.25888434	-1.26	-5.79435	-1.86e-02	NUDT8	ENST00000376693
A_21_P0001634	0.565	0.25893515	1.26	-5.79452	6.13e-01	XLOC_001228	
A_33_P3209254	0.5651	0.25902109	-1.26	-5.79482	-1.07e-01	RPS16P5	
A_33_P3628675	0.5651	0.25903126	1.26	-5.79485	3.41e-02	FAM86B1	
A_23_P340333	0.5651	0.25908313	-1.26	-5.79502	-1.80e-02	ITPRIP	ENST00000358187
A_24_P217834	0.5651	0.25908806	1.26	-5.79504	3.99e-02	HIST1H3D	ENST00000377831
A_23_P89621	0.5651	0.25914632	1.26	-5.79524	1.91e-02	CBX4	ENST00000343048
A_33_P3317576	0.5653	0.25924955	-1.26	-5.79559	-4.03e-02	DHFRL1	ENST00000394221
A_23_P104607	0.5653	0.2592599	1.26	-5.79562	1.63e-02	PSMC3	ENST00000298852
