ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_24_P11462	1	0.5812716	0.5873169	-6.0071	7.44e-03	ADC	ENST00000294517
A_24_P408740	1	0.5812878	-0.5872909	-6.0071	-9.48e-03	CMC1	ENST00000396610
A_23_P102060	1	0.5813815	-0.5871408	-6.0072	-1.33e-02	SSFA2	ENST00000491720
A_23_P58337	1	0.5814203	0.5870786	-6.0073	9.12e-03	FIP1L1	ENST00000514543
A_23_P153745	1	0.5814356	0.5870541	-6.0073	1.44e-02	IFI30	ENST00000407280
A_24_P358164	1	0.5814718	0.5869961	-6.0073	6.55e-03	RPSA	
A_33_P3709327	1	0.5814762	0.586989	-6.0073	6.64e-03	LOC100144602	
A_23_P74943	1	0.5815519	0.5868678	-6.0074	3.26e-02	KCNH1	ENST00000367007
A_32_P73045	1	0.5815756	-0.5868297	-6.0074	-1.01e-02	CMAS	ENST00000537658
A_23_P258093	1	0.5816877	-0.5866502	-6.0075	-7.23e-03	AGPAT1	ENST00000395499
A_24_P9671	1	0.5817688	0.5865202	-6.0076	6.18e-03	DNAJA1	ENST00000495015
A_23_P106998	1	0.581771	-0.5865167	-6.0076	-8.86e-03	MRPS23	ENST00000313608
A_23_P332374	1	0.581777	-0.586507	-6.0076	-2.40e-02	ZNF175	ENST00000262259
A_24_P113824	1	0.5817943	-0.5864794	-6.0076	-7.84e-03	TMEM50A	ENST00000374358
A_23_P111381	1	0.5817978	-0.5864738	-6.0076	-8.86e-03	ATG5	ENST00000360666
A_24_P49896	1	0.5819183	0.5862808	-6.0078	5.15e-02	GDPD4	ENST00000376217
A_33_P3365167	1	0.5819272	-0.5862665	-6.0078	-2.10e-02	NOS1	
A_21_P0000363	1	0.5819586	0.5862162	-6.0078	2.46e-02	SNORA25	ENST00000323981
A_33_P3217238	1	0.5819885	0.5861684	-6.0078	3.42e-02	ATAD2	ENST00000287394
A_33_P3326553	1	0.5819906	-0.586165	-6.0078	-9.20e-03	TMEM82	ENST00000375782
A_23_P101246	1	0.5820579	-0.5860571	-6.0079	-9.47e-03	VSIG10L	ENST00000335624
A_33_P3421984	1	0.5820898	0.5860061	-6.0079	1.46e-02	HYAL4	ENST00000467153
A_23_P30784	1	0.5821412	-0.5859238	-6.008	-1.23e-02	ABT1	ENST00000274849
A_24_P2948	1	0.5822216	0.5857951	-6.0081	7.36e-03	RUSC1	
A_23_P204929	1	0.5822551	0.5857413	-6.0081	1.16e-02	AKAP11	ENST00000025301
A_23_P301476	1	0.5822644	-0.5857266	-6.0081	-2.37e-02	C3orf33	ENST00000537385
A_24_P42501	1	0.5822866	-0.585691	-6.0081	-9.04e-03	ACOT9	ENST00000449612
A_23_P161439	1	0.5823011	0.5856677	-6.0081	1.55e-02	C10orf116	ENST00000372012
A_23_P87580	1	0.5823034	0.5856641	-6.0081	4.07e-02	ANP32D	ENST00000266594
A_32_P430359	1	0.5823282	0.5856243	-6.0082	1.46e-02	DDX54	ENST00000314045
A_33_P3228455	1	0.5823807	-0.5855402	-6.0082	-3.20e-02	FXYD3	ENST00000454903
A_21_P0000776	1	0.5824319	-0.5854583	-6.0083	-3.14e-02	LOC100628307	ENST00000553979
A_33_P3481674	1	0.5824628	0.5854089	-6.0083	1.09e-02	SHISA6	
A_21_P0001036	1	0.582501	-0.5853477	-6.0083	-4.12e-02	XLOC_000497	ENST00000458683
A_21_P0014295	1	0.5826971	-0.5850338	-6.0085	-1.07e-02	LOC100506294	
A_21_P0000993	1	0.5826991	0.5850306	-6.0085	5.00e-02	XLOC_000292	ENST00000432395
A_33_P3396686	1	0.5827348	-0.5849736	-6.0086	-5.12e-02	CAGE1	ENST00000542431
A_23_P40194	1	0.5827774	0.5849053	-6.0086	7.86e-03	DDX27	ENST00000484427
A_23_P502641	1	0.5828543	-0.5847823	-6.0087	-7.97e-03	SEC22C	ENST00000449617
A_24_P297539	1	0.5828803	0.5847407	-6.0087	4.68e-02	UBE2C	
A_23_P18325	1	0.5829007	-0.584708	-6.0087	-1.04e-02	PDCD10	ENST00000470131
A_32_P141612	1	0.5829169	-0.5846822	-6.0088	-6.58e-03	ORC4	
A_33_P3294578	1	0.582992	-0.584562	-6.0088	-1.00e-02	PRKCI	ENST00000476635
A_33_P3317725	1	0.5829955	-0.5845563	-6.0088	-2.80e-02		ENST00000400508
A_33_P3389286	1	0.5831065	0.5843788	-6.0089	1.77e-02	SFN	ENST00000339276
A_21_P0009141	1	0.5831077	0.5843768	-6.0089	3.76e-02	XLOC_012044	
A_23_P171143	1	0.5831171	-0.5843618	-6.009	-7.46e-03	TSPAN6	ENST00000373020
A_24_P212074	1	0.5831267	-0.5843464	-6.009	-3.98e-02	METTL21C	ENST00000267273
A_23_P25030	1	0.5831829	0.5842566	-6.009	1.67e-02	HSD17B6	ENST00000554150
A_21_P0000486	1	0.5831866	0.5842506	-6.009	3.38e-02	SNORD103A	
A_21_P0009860	1	0.5832789	-0.5841029	-6.0091	-4.14e-02	XLOC_013573	ENST00000416190
A_33_P3242453	1	0.5832834	0.5840959	-6.0091	1.45e-02	HCG22	ENST00000412408
A_23_P96395	1	0.5833818	-0.5839383	-6.0092	-4.76e-02	ASB12	ENST00000361287
A_33_P3333038	1	0.5834352	0.5838531	-6.0093	8.55e-03	PTMS	ENST00000436860
A_23_P344451	1	0.5834469	-0.5838342	-6.0093	-6.84e-03	HDGFRP3	ENST00000299633
A_24_P159702	1	0.5834662	0.5838034	-6.0093	5.13e-02	LMAN1	ENST00000251047
A_33_P3363355	1	0.583508	-0.5837366	-6.0093	-2.13e-02	ICAM4	ENST00000393717
A_33_P3333267	1	0.5835219	0.5837144	-6.0094	4.90e-02	TMEM235	ENST00000551068
A_23_P103104	1	0.5835427	-0.5836811	-6.0094	-7.12e-03	MFNG	ENST00000356998
A_24_P30206	1	0.5835427	-0.5836811	-6.0094	-6.57e-03	BCCIP	ENST00000392718
A_23_P146644	1	0.5835488	-0.5836713	-6.0094	-1.04e-02	ANXA2	
A_23_P207445	1	0.5835555	-0.5836606	-6.0094	-7.27e-03	MAP2K6	ENST00000359094
A_33_P3556839	1	0.5835801	0.5836213	-6.0094	6.88e-02	LOC338694	
A_21_P0010986	1	0.5836391	0.5835269	-6.0095	6.13e-03	U2AF1	ENST00000486519
A_23_P65674	1	0.5836574	0.5834977	-6.0095	1.52e-02	TMOD3	ENST00000544199
A_33_P3298430	1	0.5837324	-0.5833778	-6.0096	-1.31e-02	FAM171A1	ENST00000396781
A_24_P301557	1	0.5837475	0.5833537	-6.0096	9.89e-03	LPIN2	ENST00000261596
A_23_P15705	1	0.5838394	-0.5832068	-6.0097	-7.51e-03	PSMB6	ENST00000270586
A_23_P71146	1	0.5838571	0.5831785	-6.0097	7.74e-03	POLD2	ENST00000470867
A_24_P126417	1	0.5840372	0.5828905	-6.0099	1.11e-02	USP34	ENST00000398571
A_23_P42116	1	0.5840854	0.5828136	-6.0099	6.89e-03	PPT2	ENST00000547508
A_33_P3243657	1	0.5841657	-0.5826852	-6.01	-6.56e-03	FXC1	ENST00000254616
A_33_P3368675	1	0.5842009	0.582629	-6.01	7.88e-03	C6orf120	ENST00000332290
A_23_P411814	1	0.5843377	-0.5824104	-6.0102	-9.85e-03	OSTC	ENST00000361564
A_21_P0014222	1	0.5843539	0.5823846	-6.0102	8.36e-02	LOC100505501	
A_21_P0006749	1	0.5844114	-0.5822927	-6.0102	-4.18e-02	XLOC_008790	ENST00000431395
A_33_P3732854	1	0.5844958	-0.5821578	-6.0103	-4.28e-02	OR9H1P	
A_23_P408376	1	0.584549	0.5820728	-6.0104	7.73e-03	HSPA12A	ENST00000369209
A_23_P45726	1	0.5845503	0.5820708	-6.0104	9.02e-03	HNRNPR	
A_21_P0001782	1	0.5846128	-0.581971	-6.0105	-2.36e-02	LOC339822	
A_21_P0000738	1	0.5847309	0.5817824	-6.0106	1.48e-02	LOC100507466	
A_24_P333494	1	0.5847549	-0.581744	-6.0106	-8.04e-03	FBXO42	
A_33_P3340926	1	0.5847803	0.5817034	-6.0106	4.94e-02	KIR3DX1	ENST00000221567
A_24_P942493	1	0.5848347	0.5816166	-6.0107	1.28e-02	WSCD1	ENST00000317744
A_23_P111487	1	0.5848792	-0.5815455	-6.0107	-6.72e-03	SRRT	
A_23_P218841	1	0.5849726	0.5813964	-6.0108	7.55e-03	NGLY1	
A_33_P3365616	1	0.585021	0.5813191	-6.0109	7.88e-03	BTF3L4	ENST00000313334
A_23_P50678	1	0.5851602	-0.5810969	-6.011	-1.01e-01	MATK	ENST00000310132
A_23_P25964	1	0.5851733	0.581076	-6.011	1.34e-02	GALC	ENST00000261304
A_23_P166196	1	0.5852185	0.5810039	-6.0111	1.37e-02	C20orf4	ENST00000373932
A_21_P0006396	1	0.5852451	0.5809614	-6.0111	1.00e-02	LOC100289019	ENST00000418747
A_32_P98298	1	0.5852606	0.5809367	-6.0111	1.05e-02	DUSP8	ENST00000528778
A_24_P44931	1	0.585404	0.5807078	-6.0112	9.25e-03	MPND	ENST00000359935
A_21_P0013639	1	0.5854787	0.5805885	-6.0113	1.49e-02	XLOC_l2_015196	
A_21_P0000617	1	0.5854992	0.5805559	-6.0113	1.05e-02	LOC644714	
A_23_P43566	1	0.5855063	-0.5805446	-6.0113	-6.26e-03	NDUFA8	ENST00000373768
A_23_P139509	1	0.5856294	0.580348	-6.0115	7.72e-03	ERGIC2	ENST00000201023
A_33_P3335233	1	0.5856769	-0.5802723	-6.0115	-2.63e-02	HKDC1	ENST00000395086
A_24_P832426	1	0.5856867	-0.5802566	-6.0115	-1.85e-02	B3GALTL	ENST00000343307
A_21_P0004147	1	0.5857136	0.5802138	-6.0115	1.12e-02	XLOC_004896	
A_24_P348925	1	0.5857435	0.5801661	-6.0116	9.18e-03	CCNK	ENST00000555842
A_21_P0000239	1	0.5857556	-0.5801468	-6.0116	-5.83e-02	SNORD101	
A_33_P3356325	1	0.5857691	-0.5801251	-6.0116	-6.59e-03	ETV6	ENST00000541426
A_23_P401691	1	0.585815	0.5800519	-6.0116	7.91e-03	DPYSL5	ENST00000484882
A_21_P0003866	1	0.5858842	0.5799415	-6.0117	5.28e-02	XLOC_003803	
A_32_P179676	1	0.5859178	0.579888	-6.0117	1.08e-02	TOB2	ENST00000327492
A_23_P90444	1	0.5859687	-0.5798068	-6.0118	-9.19e-03	RBM42	ENST00000262633
A_23_P91114	1	0.5859981	0.57976	-6.0118	8.39e-03	PREB	ENST00000546336
A_21_P0014196	1	0.5859997	-0.5797574	-6.0118	-6.97e-02	LOC100506413	
A_23_P376599	1	0.5860287	-0.5797111	-6.0119	-1.22e-02	RALBP1	ENST00000383432
A_33_P3325131	1	0.5860772	0.5796337	-6.0119	1.08e-02	CANX	ENST00000376953
A_24_P364042	1	0.5860812	0.5796274	-6.0119	3.36e-02	PPYR1	ENST00000374312
A_24_P209171	1	0.5862632	0.5793371	-6.0121	1.34e-02	SH3BGRL2	ENST00000369838
A_33_P3249046	1	0.5862671	0.579331	-6.0121	4.08e-02	CLDN2	ENST00000336803
A_23_P42198	1	0.5862965	0.5792841	-6.0121	1.82e-02	HIST1H3G	ENST00000305910
A_23_P133345	1	0.5863105	0.5792616	-6.0121	7.12e-03	CLINT1	ENST00000518855
A_23_P212284	1	0.5863511	-0.579197	-6.0122	-1.53e-02	POC1A	ENST00000394970
A_33_P3272209	1	0.5863938	-0.5791289	-6.0122	-1.08e-02	MFSD6	ENST00000392328
A_24_P388940	1	0.5864183	0.5790899	-6.0122	6.25e-03	C6orf162	ENST00000229570
A_23_P91829	1	0.5864207	0.5790861	-6.0122	8.12e-03	DCBLD2	ENST00000326857
A_23_P60028	1	0.5864394	-0.5790562	-6.0123	-6.77e-03	TCEB1	
A_23_P121182	1	0.5864438	-0.5790493	-6.0123	-1.18e-02	HACL1	ENST00000383779
A_23_P86002	1	0.5864726	-0.5790033	-6.0123	-1.12e-02	TMED5	ENST00000370280
A_21_P0014083	1	0.5865275	0.5789158	-6.0123	3.46e-02	AGAP1-IT1	ENST00000440498
A_19_P00318187	1	0.5865414	0.5788937	-6.0124	4.92e-02	XLOC_001849	ENST00000417485
A_21_P0010755	1	0.5865548	0.5788723	-6.0124	7.28e-03	RNF123	ENST00000443204
A_21_P0000100	1	0.5866021	-0.5787969	-6.0124	-8.44e-03	MTRNR2L1	ENST00000540040
A_23_P15466	1	0.5866579	-0.5787079	-6.0125	-9.42e-03	SCO1	ENST00000396047
A_23_P107483	1	0.5867428	-0.5785726	-6.0126	-5.17e-02	OR3A3	ENST00000291231
A_23_P144911	1	0.5868223	-0.5784459	-6.0126	-6.43e-02	EGFLAM	
A_23_P96271	1	0.5868647	-0.5783784	-6.0127	-1.42e-02	MYOM1	ENST00000356443
A_24_P11436	1	0.5869126	0.578302	-6.0127	3.95e-02	TTC22	ENST00000488771
A_32_P171328	1	0.5869156	0.5782973	-6.0127	7.10e-03	UBE2S	ENST00000264552
A_24_P228149	1	0.5869278	0.5782777	-6.0127	2.86e-02	KRT13	ENST00000157775
A_23_P1973	1	0.5870002	0.5781624	-6.0128	1.75e-02	KCNJ11	ENST00000339994
A_33_P3379941	1	0.5870261	0.5781211	-6.0128	7.71e-03	HMGXB3	
A_23_P255444	1	0.5870304	-0.5781143	-6.0128	-2.44e-02	DAPP1	ENST00000514301
A_23_P132856	1	0.5870381	0.578102	-6.0129	5.44e-02	LRRC33	ENST00000328557
A_23_P136355	1	0.5872037	-0.5778382	-6.013	-2.19e-02	HHAT	
A_33_P3264528	1	0.587236	-0.5777868	-6.013	-7.07e-02	HOXA11	
A_23_P124427	1	0.5872622	-0.577745	-6.0131	-1.04e-02	NEK1	
A_23_P82128	1	0.5872714	0.5777304	-6.0131	8.52e-03	RPS12	ENST00000484616
A_33_P3402918	1	0.5873118	0.5776661	-6.0131	7.49e-03	PNKP	ENST00000322344
A_23_P134935	1	0.5873424	-0.5776173	-6.0132	-7.24e-03	DUSP4	ENST00000240100
A_33_P3278455	1	0.5874128	-0.5775052	-6.0132	-9.14e-03	ANKRD6	
A_23_P255076	1	0.5875329	-0.5773139	-6.0133	-1.36e-02	RWDD2A	ENST00000369724
A_19_P00808774	1	0.5876056	-0.5771981	-6.0134	-9.49e-03	FLJ90757	ENST00000542745
A_23_P121676	1	0.5876649	0.5771038	-6.0135	7.79e-03	CXXC4	ENST00000426831
A_33_P3294222	1	0.5876976	0.5770516	-6.0135	7.69e-03	RLTPR	ENST00000334583
A_23_P161022	1	0.5877321	-0.5769968	-6.0135	-9.26e-03	SNAPIN	ENST00000478558
A_23_P152420	1	0.5878074	0.5768768	-6.0136	1.18e-02	KIAA0182	ENST00000469381
A_23_P50735	1	0.5879853	0.5765937	-6.0138	1.77e-02	ZNF181	ENST00000492450
A_21_P0000705	1	0.5879983	0.576573	-6.0138	2.28e-02	ARHGEF26-AS1	ENST00000491862
A_33_P3225696	1	0.5880814	-0.5764407	-6.0139	-9.14e-03	ZNF526	ENST00000301215
A_23_P2052	1	0.5881083	0.5763978	-6.0139	6.02e-02	MMP26	ENST00000300762
A_23_P385017	1	0.5881252	0.576371	-6.0139	3.18e-02	G6PC	ENST00000253801
A_23_P31739	1	0.5882285	0.5762066	-6.014	6.38e-03	STMN4	ENST00000265770
A_23_P12357	1	0.5882322	0.5762007	-6.014	1.63e-02	CRB1	ENST00000538660
A_21_P0006273	1	0.5882795	-0.5761254	-6.0141	-2.25e-02	XLOC_007724	
A_23_P44648	1	0.5885489	-0.5756968	-6.0143	-1.03e-01	ADAMTS12	ENST00000352040
A_32_P129419	1	0.5886756	0.5754953	-6.0145	3.21e-02	NARG2	ENST00000261520
A_33_P3309271	1	0.5886855	0.5754795	-6.0145	8.21e-03	MUTED	
A_24_P301186	1	0.5887196	-0.5754253	-6.0145	-2.36e-02	WDR89	ENST00000394942
A_23_P78248	1	0.5887408	0.5753916	-6.0145	4.88e-02	KRT23	ENST00000436344
A_23_P56529	1	0.5888032	-0.5752924	-6.0146	-7.01e-03	AAMP	ENST00000489767
A_21_P0014230	1	0.5888754	-0.5751775	-6.0147	-2.81e-02	CERCAM	ENST00000463269
A_23_P200637	1	0.5889563	0.5750489	-6.0147	1.07e-02	FBXO44	
A_21_P0001541	1	0.5890128	0.5749591	-6.0148	5.24e-02	XLOC_000910	
A_24_P942805	1	0.5890199	0.5749479	-6.0148	1.02e-02	PGP	ENST00000333503
A_33_P3545065	1	0.5890375	0.5749198	-6.0148	1.48e-02	SH3GL1P1	
A_23_P5389	1	0.5890385	-0.5749182	-6.0148	-6.40e-03	DPY30	ENST00000295066
A_23_P50291	1	0.5890461	0.5749061	-6.0148	5.18e-02	RDH8	ENST00000171214
A_21_P0007354	1	0.5890598	0.5748844	-6.0148	3.02e-02	XLOC_009445	
A_33_P3363310	1	0.5891956	0.5746685	-6.015	2.04e-02	KRTAP5-10	ENST00000376536
A_33_P3304312	1	0.5891962	-0.5746676	-6.015	-9.04e-03	CELF6	ENST00000287202
A_23_P18598	1	0.5892559	-0.5745727	-6.015	-1.80e-02	PI4K2B	ENST00000537420
A_24_P90216	1	0.5892615	-0.5745637	-6.015	-1.14e-02	LGR4	ENST00000379214
A_23_P11256	1	0.5892616	-0.5745635	-6.015	-6.14e-02	MAGEE2	ENST00000373359
A_23_P68007	1	0.5892741	0.5745437	-6.015	7.31e-03	ATP1B3	ENST00000466678
A_23_P143484	1	0.5892979	-0.5745059	-6.0151	-6.40e-03	PIGP	ENST00000399098
A_33_P3422030	1	0.5893218	-0.5744679	-6.0151	-2.42e-02	FXYD5	ENST00000392218
A_23_P43141	1	0.5895087	-0.5741707	-6.0153	-8.19e-03	EIF3E	ENST00000519517
A_33_P3317198	1	0.5897394	-0.5738042	-6.0155	-7.48e-03	GTF2F2	ENST00000340473
A_19_P00802433	1	0.5897436	-0.5737976	-6.0155	-3.89e-02	XLOC_005327	ENST00000448327
A_33_P3400309	1	0.5897735	-0.5737501	-6.0155	-6.03e-02	C6orf103	ENST00000326929
A_33_P3210203	1	0.5898078	0.5736955	-6.0156	6.83e-03	SPIRE2	ENST00000393062
A_23_P138105	1	0.5898141	0.5736854	-6.0156	1.53e-02	MED18	ENST00000373842
A_33_P3293432	1	0.5898242	0.5736695	-6.0156	1.74e-02	LRRC37A3	ENST00000319651
A_24_P111242	1	0.589846	0.5736349	-6.0156	5.11e-02	SVIP	
A_32_P503113	1	0.5899039	-0.5735428	-6.0157	-4.96e-02	CCDC105	ENST00000292574
A_23_P133438	1	0.5899757	-0.5734288	-6.0157	-1.55e-02	FAM105A	ENST00000274217
A_21_P0014918	1	0.5899849	-0.5734141	-6.0157	-7.64e-03	LOC100653257	ENST00000433784
A_33_P3323188	1	0.5900299	0.5733428	-6.0158	7.95e-03	LOC728743	ENST00000476489
A_33_P3276207	1	0.5900588	0.5732967	-6.0158	1.50e-02	FAM55C	ENST00000273347
A_33_P3258472	1	0.5901372	-0.5731722	-6.0159	-1.03e-02	SPTBN1	
A_33_P3491294	1	0.5902591	0.5729787	-6.016	9.23e-03	AMDHD2	ENST00000293971
A_23_P153197	1	0.5902817	0.5729428	-6.016	1.91e-02	TGIF1	
A_24_P149645	1	0.5903076	-0.5729017	-6.0161	-6.74e-03	PUF60	ENST00000453551
A_32_P40463	1	0.5903096	-0.5728985	-6.0161	-3.83e-02	NUDT9P1	
A_33_P3319406	1	0.5903629	-0.5728139	-6.0161	-1.15e-02	ARHGAP21	ENST00000376410
A_33_P3306948	1	0.5903853	-0.5727783	-6.0161	-8.42e-03	LRP6	ENST00000538239
A_23_P254648	1	0.5903878	0.5727744	-6.0161	1.85e-02	FBXW2	ENST00000453291
A_23_P330419	1	0.5904436	0.5726857	-6.0162	2.01e-02	ACPT	ENST00000270593
A_23_P391689	1	0.5904731	-0.5726389	-6.0162	-6.95e-03	C19orf79	ENST00000456958
A_33_P3242623	1	0.5904971	0.5726008	-6.0162	1.31e-02	SLC7A11	ENST00000280612
A_33_P3212769	1	0.5905448	0.5725251	-6.0163	4.61e-02	LOC100132686	
A_21_P0014409	1	0.5905623	0.5724973	-6.0163	2.15e-02	LOC100506553	ENST00000456721
A_23_P89509	1	0.5906325	0.5723859	-6.0164	1.34e-02	SPAG5	ENST00000321765
A_33_P3225397	1	0.5906437	-0.572368	-6.0164	-3.85e-02		ENST00000504210
A_23_P211106	1	0.5907005	0.5722779	-6.0164	6.17e-03	SETD4	ENST00000487297
A_23_P31489	1	0.5907051	-0.5722707	-6.0164	-5.19e-02	URGCP	ENST00000453200
A_23_P251412	1	0.5907229	-0.5722424	-6.0165	-7.89e-03	SCGN	ENST00000377961
A_33_P3261182	1	0.5907581	-0.5721865	-6.0165	-1.13e-02	POC5	ENST00000380475
A_23_P64070	1	0.590837	0.5720613	-6.0166	1.96e-02	SLC25A45	ENST00000417511
A_33_P3467872	1	0.5908665	-0.5720144	-6.0166	-4.91e-02		ENST00000454555
A_21_P0007829	1	0.5908801	-0.5719929	-6.0166	-1.81e-02	LOC100287314	ENST00000551972
A_23_P374322	1	0.5909114	-0.5719431	-6.0166	-2.06e-02	LACC1	ENST00000325686
A_23_P93032	1	0.5910041	-0.5717962	-6.0167	-6.45e-03	ZBED3	
A_21_P0000618	1	0.5910122	-0.5717832	-6.0167	-5.16e-02	FLJ33065	
A_24_P14731	1	0.5911849	0.5715092	-6.0169	8.66e-03	PCSK1N	ENST00000218230
A_24_P53051	1	0.5912159	-0.5714601	-6.0169	-1.72e-02	LACTB	ENST00000413507
A_33_P3380493	1	0.59124	-0.5714218	-6.017	-1.02e-02	SH3BGRL3	ENST00000374243
A_33_P3319765	1	0.5913373	0.5712675	-6.0171	1.07e-02	FANCC	
A_23_P111797	1	0.5914001	0.5711678	-6.0171	1.07e-02	DKFZP434F142	
A_21_P0008331	1	0.5914341	-0.571114	-6.0172	-3.24e-02	XLOC_010813	
A_23_P157895	1	0.591506	0.5709999	-6.0172	7.60e-02	DMRT3	ENST00000190165
A_19_P00316871	1	0.5915081	0.5709966	-6.0172	1.18e-01	LOC338588	ENST00000417883
A_32_P37592	1	0.591592	0.5708636	-6.0173	1.03e-02	SCARNA17	
A_33_P3320393	1	0.5916799	0.5707241	-6.0174	6.72e-03	MRPS16	ENST00000372940
A_32_P743407	1	0.5917603	0.5705967	-6.0175	1.32e-02	GLYR1	ENST00000381983
A_32_P210572	1	0.5917621	-0.5705938	-6.0175	-6.95e-03	C1orf53	ENST00000542800
A_23_P81926	1	0.5917849	0.5705577	-6.0175	4.39e-02	PSORS1C2	ENST00000383530
A_24_P148043	1	0.5917959	-0.5705403	-6.0175	-7.10e-03	FAM20B	ENST00000263733
A_23_P200493	1	0.5918174	0.5705061	-6.0175	8.35e-03	LBR	ENST00000338179
A_33_P3292896	1	0.591952	-0.5702927	-6.0177	-8.39e-03	SFXN5	ENST00000463277
A_32_P103837	1	0.5920219	0.5701819	-6.0177	7.02e-03	FAM60A	ENST00000337682
A_33_P3265479	1	0.5920239	-0.5701788	-6.0177	-1.92e-02	ZFAT	ENST00000522974
A_23_P346006	1	0.5921349	-0.5700028	-6.0178	-2.02e-02	CCPG1	
A_24_P312189	1	0.592266	0.5697951	-6.018	1.33e-02	MEPCE	
A_33_P3325280	1	0.5922675	-0.5697926	-6.018	-1.21e-02		ENST00000427415
A_24_P16036	1	0.5923616	-0.5696436	-6.0181	-9.25e-03	PTRHD1	ENST00000474668
A_23_P259621	1	0.5923978	-0.5695862	-6.0181	-1.28e-02	LAT2	ENST00000460943
A_21_P0013564	1	0.5924061	0.569573	-6.0181	1.92e-02	CNTNAP3B	ENST00000489789
A_23_P252082	1	0.5924438	-0.5695133	-6.0181	-7.96e-03	TMEM176A	ENST00000484928
A_23_P205519	1	0.5924974	-0.5694284	-6.0182	-8.56e-03	ABHD4	ENST00000428304
A_33_P3319680	1	0.5925796	0.5692981	-6.0183	3.61e-02	RNF165	ENST00000269439
A_21_P0014637	1	0.5926016	0.5692633	-6.0183	2.17e-02	LOC100506778	ENST00000451795
A_24_P185368	1	0.5926098	0.5692503	-6.0183	4.28e-02	ZSCAN4	ENST00000318203
A_23_P148793	1	0.592698	0.5691105	-6.0184	4.89e-02	FMO9P	ENST00000477875
A_23_P149084	1	0.5927228	0.5690714	-6.0184	3.83e-02	GRIK3	ENST00000373093
A_21_P0012232	1	0.5927413	-0.569042	-6.0184	-8.04e-02	XLOC_l2_009216	
A_33_P3424848	1	0.5927894	-0.5689658	-6.0185	-3.52e-02		ENST00000333666
A_24_P415624	1	0.5928653	-0.5688456	-6.0185	-1.08e-02	MLXIP	ENST00000377037
A_23_P72817	1	0.5929104	-0.5687742	-6.0186	-3.22e-02	GDF3	ENST00000329913
A_33_P3247644	1	0.5929697	0.5686803	-6.0186	6.23e-03	C7orf41	ENST00000324489
A_21_P0013627	1	0.5929801	0.5686638	-6.0187	7.59e-03	XLOC_l2_015148	ENST00000421828
A_33_P3283320	1	0.592993	-0.5686433	-6.0187	-8.91e-02	OR6F1	ENST00000419891
A_23_P57059	1	0.5930168	-0.5686056	-6.0187	-7.07e-03	STAU1	
A_24_P302695	1	0.593072	-0.5685182	-6.0187	-7.29e-03	MRPL30	ENST00000465432
A_33_P3417950	1	0.5930874	0.5684938	-6.0188	1.12e-02	AKAP8	ENST00000269701
A_23_P318348	1	0.5930888	-0.5684916	-6.0188	-5.14e-02	C19orf34	ENST00000314315
A_23_P76914	1	0.5930907	-0.5684886	-6.0188	-7.43e-03	SIX1	ENST00000247182
A_23_P353667	1	0.5931073	-0.5684623	-6.0188	-4.14e-02	MIR7-3HG	
A_21_P0000220	1	0.5931341	-0.56842	-6.0188	-1.85e-02	SNORD33	ENST00000476268
A_21_P0009568	1	0.593172	0.5683599	-6.0188	4.50e-02	XLOC_012866	
A_33_P3357535	1	0.5932464	-0.5682422	-6.0189	-6.32e-03	CYB5B	ENST00000307892
A_24_P71153	1	0.5932633	-0.5682154	-6.0189	-8.72e-03	PAFAH2	ENST00000374282
A_23_P44617	1	0.593357	-0.5680671	-6.019	-8.87e-03	COPG	ENST00000514478
A_33_P3661631	1	0.5934291	-0.5679528	-6.0191	-2.94e-02	PCBD2	ENST00000254908
A_33_P3410123	1	0.5936289	0.5676366	-6.0193	1.64e-02	KIAA1751	ENST00000434971
A_23_P24365	1	0.5938743	-0.5672484	-6.0195	-7.83e-03	ANKRD49	ENST00000302755
A_23_P382045	1	0.5939125	-0.5671879	-6.0196	-8.49e-03	TULP4	ENST00000367097
A_33_P3419383	1	0.5939132	-0.5671869	-6.0196	-1.44e-02	PDLIM3	
A_23_P62188	1	0.593936	-0.5671508	-6.0196	-6.67e-03	ZC4H2	
A_24_P928052	1	0.5939911	-0.5670635	-6.0196	-1.48e-02	NRP1	
A_23_P55515	1	0.5939962	0.5670556	-6.0196	1.17e-02	RNMT	ENST00000535051
A_24_P269619	1	0.5940002	0.5670491	-6.0196	8.57e-03	DECR1	ENST00000518725
A_24_P916141	1	0.5940209	0.5670164	-6.0197	6.13e-03	DCAF7	ENST00000310827
A_23_P70371	1	0.5940273	0.5670062	-6.0197	7.76e-03	PHF3	ENST00000509876
A_33_P3378614	1	0.5940479	0.5669737	-6.0197	8.34e-03	UG0898H09	
A_23_P420417	1	0.5941091	-0.566877	-6.0197	-7.80e-03	TLCD1	ENST00000394933
A_23_P122116	1	0.5941909	-0.5667476	-6.0198	-6.93e-03	DDX41	ENST00000507900
A_23_P109928	1	0.5942131	-0.5667124	-6.0198	-6.02e-03	PSMD6	ENST00000497315
A_23_P128855	1	0.5942747	0.566615	-6.0199	3.77e-02	SLC39A2	ENST00000298681
A_23_P96209	1	0.5943874	0.5664368	-6.02	8.62e-03	REEP4	ENST00000306306
A_24_P77676	1	0.5944488	0.5663397	-6.0201	1.01e-02	HSPA9	ENST00000541333
