ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_24_P356130	0.3418	1.24e-01	1.8255727	-5.362349	0.02712154	MAP2K5	ENST00000541298
A_23_P102842	0.3418	1.24e-01	-1.8255555	-5.362371	-0.02844329	NFS1	ENST00000440385
A_19_P00319372	0.3418	1.24e-01	-1.8255485	-5.36238	-0.04161327		ENST00000431767
A_23_P423389	0.3421	1.25e-01	1.8248701	-5.363268	0.02013384	CREB3	ENST00000486056
A_33_P3275943	0.3421	1.25e-01	1.8248075	-5.36335	0.02630033	PWWP2A	ENST00000521424
A_32_P109876	0.3421	1.25e-01	-1.8245941	-5.363629	-0.05948485	PCLO	ENST00000431819
A_23_P41344	0.3422	1.25e-01	-1.8243619	-5.363933	-0.1597722	EREG	ENST00000244869
A_32_P129752	0.3422	1.25e-01	-1.8243086	-5.364002	-0.14627694	TMEM30B	ENST00000355702
A_32_P198810	0.3422	1.25e-01	-1.8242041	-5.364139	-0.02744136	LOH12CR2	ENST00000381800
A_33_P3291569	0.3422	1.25e-01	-1.8241029	-5.364271	-0.03157977	LUC7L3	ENST00000240304
A_33_P3389153	0.3423	1.25e-01	-1.8237583	-5.364722	-0.02273834	STK10	ENST00000176763
A_23_P79518	0.3423	1.25e-01	-1.8237137	-5.364781	-0.07002236	IL1B	ENST00000263341
A_24_P92680	0.3423	1.25e-01	1.823618	-5.364906	0.05272829		ENST00000540599
A_23_P349398	0.3426	1.25e-01	1.8227599	-5.366028	0.05421391	ZAR1	ENST00000327939
A_23_P20660	0.3429	1.25e-01	-1.8219934	-5.367031	-0.1082963	DIRAS2	ENST00000375765
A_23_P101185	0.343	1.25e-01	1.8217337	-5.36737	0.02246701	NARS	ENST00000256854
A_33_P3271850	0.3431	1.25e-01	-1.821285	-5.367957	-0.04350768		ENST00000416179
A_33_P3250612	0.3432	1.25e-01	-1.8210492	-5.368265	-0.03779401	MOCS1	ENST00000341481
A_24_P376391	0.3432	1.25e-01	-1.8209736	-5.368364	-0.04700408	PLXND1	ENST00000512744
A_33_P3414967	0.3432	1.25e-01	-1.8207146	-5.368703	-0.04664888	SNTG1	ENST00000518864
A_33_P3210338	0.3432	1.25e-01	1.8207022	-5.368719	0.02037791	RFX7	ENST00000423270
A_24_P339664	0.3433	1.25e-01	1.8205267	-5.368949	0.02125116	NCLN	ENST00000246117
A_24_P690924	0.3433	1.25e-01	1.820368	-5.369156	0.02552308	SEC23B	
A_23_P255257	0.3433	1.25e-01	1.8202496	-5.369311	0.03325556	DCAF12	ENST00000361264
A_23_P32722	0.3433	1.25e-01	1.8201207	-5.369479	0.0644253	ZNF408	ENST00000311764
A_33_P3241831	0.3433	1.25e-01	-1.8200307	-5.369597	-0.09056351	MAGEC1	ENST00000370511
A_23_P79441	0.3434	1.25e-01	1.8196404	-5.370107	0.03919324	C2orf42	ENST00000420306
A_21_P0010158	0.3435	1.25e-01	1.8194562	-5.370348	0.0607695	XLOC_013918	ENST00000424837
A_23_P255714	0.3436	1.26e-01	1.8191168	-5.370792	0.04424433	IFT74	ENST00000443698
A_24_P917178	0.3438	1.26e-01	-1.8186271	-5.371432	-0.07406102	MB	ENST00000472240
A_33_P3259693	0.3438	1.26e-01	1.8183512	-5.371793	0.1059196	OR6P1	ENST00000334632
A_23_P28186	0.3438	1.26e-01	-1.8182999	-5.37186	-0.17469866	SRD5A2	
A_21_P0011213	0.3439	1.26e-01	-1.8180621	-5.372171	-0.05813317	XLOC_l2_003897	ENST00000434601
A_23_P213661	0.344	1.26e-01	1.8176468	-5.372714	0.02927464	PPIP5K2	ENST00000451606
A_33_P3242174	0.344	1.26e-01	-1.8175743	-5.372808	-0.03931112	C2orf82	ENST00000331342
A_33_P3414389	0.344	1.26e-01	1.8175325	-5.372863	0.02113398	SH2B2	ENST00000432527
A_33_P3243454	0.344	1.26e-01	1.8173976	-5.373039	0.13043014	IGFL3	ENST00000341415
A_24_P63380	0.344	1.26e-01	-1.8173813	-5.373061	-0.20590529	BMPR1B	ENST00000512312
A_32_P93391	0.3441	1.26e-01	1.8170231	-5.373529	0.02803638	NUDT19	ENST00000397061
A_33_P3214635	0.3441	1.26e-01	1.8169546	-5.373619	0.02470831	FECH	ENST00000262093
A_23_P88963	0.3441	1.26e-01	-1.8169471	-5.373628	-0.01881212	ALDOA	
A_32_P206050	0.3441	1.26e-01	-1.816764	-5.373868	-0.0845607	TBC1D30	ENST00000229088
A_21_P0013741	0.3441	1.26e-01	1.8165702	-5.374121	0.1092159	XLOC_l2_015322	ENST00000411575
A_23_P157513	0.3442	1.26e-01	1.8162045	-5.374599	0.04078791	MOS	ENST00000311923
A_24_P404840	0.3442	1.26e-01	-1.8161627	-5.374653	-0.12959983	GJB1	ENST00000361726
A_24_P134392	0.3443	1.26e-01	1.8159488	-5.374933	0.0255213	HSPA13	ENST00000285667
A_33_P3720195	0.3443	1.26e-01	-1.8158502	-5.375062	-0.16314778	LOC375196	
A_33_P3222788	0.3445	1.26e-01	-1.8153213	-5.375753	-0.07503052	LOC100188947	
A_21_P0011590	0.3445	1.26e-01	-1.8151104	-5.376029	-0.02895593	XLOC_l2_006080	ENST00000453355
A_24_P77681	0.3446	1.26e-01	1.8149842	-5.376194	0.01902495	PAIP1	ENST00000308863
A_23_P114061	0.3446	1.26e-01	-1.8148577	-5.376359	-0.05549368	TRPM3	
A_21_P0009914	0.3447	1.26e-01	1.8145295	-5.376788	0.21506739	XLOC_013804	ENST00000433766
A_33_P3268686	0.3447	1.26e-01	-1.8144156	-5.376937	-0.10758363	FBXW12	ENST00000296438
A_23_P360769	0.3447	1.26e-01	1.8143116	-5.377072	0.10111739	MAN2A1	ENST00000513921
A_24_P142442	0.3448	1.26e-01	-1.8138489	-5.377677	-0.01738286	POLDIP2	ENST00000003607
A_23_P68423	0.3448	1.26e-01	1.8137823	-5.377764	0.05310609	JPH2	ENST00000342272
A_24_P366566	0.3448	1.26e-01	-1.8137823	-5.377764	-0.03861483	OR5H1	ENST00000354565
A_23_P204016	0.345	1.26e-01	-1.8131876	-5.378541	-0.02050763	CACNB3	
A_24_P237583	0.3453	1.27e-01	1.8123961	-5.379575	0.11559654	WFDC8	ENST00000289953
A_23_P436476	0.3454	1.27e-01	1.8120785	-5.37999	0.04599561	RBM34	ENST00000495224
A_23_P115375	0.3455	1.27e-01	1.8119539	-5.380153	0.04219018	HIST2H3D	ENST00000331491
A_24_P166407	0.3455	1.27e-01	-1.8118374	-5.380305	-0.02755269	HIST1H4B	ENST00000377364
A_23_P321452	0.3457	1.27e-01	-1.8111266	-5.381233	-0.02996922	PDZD8	
A_33_P3370109	0.3461	1.27e-01	1.8102165	-5.382422	0.0256899	IMPA1	ENST00000311489
A_33_P3210492	0.3462	1.27e-01	1.809999	-5.382706	0.02510674	C1QTNF4	ENST00000302514
A_24_P267997	0.3466	1.27e-01	1.8089723	-5.384047	0.03303954	TOR1AIP1	ENST00000325993
A_21_P0012869	0.3466	1.27e-01	-1.8089451	-5.384082	-0.07090804	XLOC_l2_011873	ENST00000507037
A_21_P0014299	0.3466	1.27e-01	1.8088295	-5.384233	0.13760768	LOC100507118	ENST00000554388
A_23_P68970	0.3469	1.27e-01	-1.8079995	-5.385317	-0.02877013	ARFGAP3	ENST00000263245
A_33_P3392525	0.3469	1.27e-01	-1.8078796	-5.385473	-0.04675175	ARL4D	ENST00000320033
A_23_P350001	0.3469	1.27e-01	-1.8077857	-5.385596	-0.09992115	GUCY1A2	ENST00000282249
A_33_P3215277	0.347	1.27e-01	1.8075587	-5.385892	0.03470785	TTBK2	ENST00000267890
A_32_P6015	0.347	1.27e-01	1.8074653	-5.386014	0.04622558	MNX1	ENST00000542972
A_23_P216915	0.347	1.27e-01	1.8073257	-5.386196	0.15909084	NR5A1	ENST00000373588
A_24_P208345	0.347	1.28e-01	1.8070688	-5.386532	0.04812054	SLC45A3	ENST00000367145
A_23_P157283	0.347	1.28e-01	-1.8070559	-5.386549	-0.03443083	C7orf23	ENST00000481425
A_33_P3250820	0.3471	1.28e-01	1.8068971	-5.386756	0.14073359	FREM2	
A_32_P743184	0.3471	1.28e-01	-1.806735	-5.386968	-0.18165476	DPPA3	ENST00000557188
A_33_P3306272	0.3471	1.28e-01	-1.8066492	-5.38708	-0.02878455	KIAA0825	ENST00000427991
A_21_P0000422	0.3471	1.28e-01	1.806628	-5.387107	0.04886467	SNORD114-26	
A_23_P35316	0.3474	1.28e-01	-1.8058803	-5.388083	-0.05767293	ZNF695	ENST00000339986
A_24_P134850	0.3475	1.28e-01	1.8054364	-5.388663	0.04030378	PLEKHH1	ENST00000329153
A_23_P141394	0.3475	1.28e-01	1.8054006	-5.388709	0.01734118	WIPI1	ENST00000262139
A_33_P3255384	0.3477	1.28e-01	-1.8047723	-5.389529	-0.08868408	BPIFC	ENST00000432451
A_33_P3404032	0.3478	1.28e-01	-1.8045852	-5.389774	-0.0225763	HIST3H2A	ENST00000366695
A_23_P5568	0.3478	1.28e-01	-1.8043643	-5.390062	-0.02355844	SFT2D3	ENST00000310981
A_23_P500000	0.3478	1.28e-01	-1.8043466	-5.390085	-0.16912212	SCEL	ENST00000349847
A_23_P166087	0.3479	1.28e-01	1.8038966	-5.390672	0.02751549	RASSF2	ENST00000379376
A_32_P22078	0.3479	1.28e-01	-1.8038621	-5.390717	-0.02123205	RPS9	ENST00000460761
A_23_P161522	0.3479	1.28e-01	-1.8037062	-5.390921	-0.02118085	TMEM134	ENST00000537601
A_23_P36611	0.3479	1.28e-01	1.8036514	-5.390992	0.03408041	APAF1	
A_32_P195647	0.3479	1.28e-01	1.80352	-5.391164	0.20054567	KLHL15	ENST00000328046
A_21_P0000809	0.3479	1.28e-01	-1.8034932	-5.391199	-0.15902672	LOC100505681	
A_23_P124988	0.3479	1.28e-01	1.803345	-5.391392	0.03471456	KCNH4	ENST00000264661
A_24_P929322	0.3479	1.28e-01	-1.803287	-5.391468	-0.06304885	FLJ42393	ENST00000392468
A_23_P67980	0.3482	1.28e-01	-1.8026688	-5.392274	-0.0246055	KLF7	ENST00000412414
A_33_P3220020	0.3483	1.28e-01	-1.8023169	-5.392733	-0.38065648	LOC440518	
A_23_P158708	0.3484	1.28e-01	1.8020536	-5.393077	0.02079618	DCC	ENST00000442544
A_33_P3302736	0.3485	1.28e-01	1.8014897	-5.393812	0.04265885	ZSCAN30	ENST00000360932
A_33_P3218584	0.3485	1.28e-01	1.8013917	-5.39394	0.02418139	POP5	ENST00000357500
A_21_P0000594	0.3485	1.28e-01	-1.8013672	-5.393972	-0.14008691	BOK-AS1	ENST00000434306
A_33_P3441021	0.3485	1.28e-01	-1.8012977	-5.394063	-0.08311359	TMEM233	ENST00000453450
A_21_P0007106	0.3485	1.28e-01	1.8012532	-5.394121	0.16052878	XLOC_008844	
A_33_P3344276	0.3485	1.29e-01	-1.8011487	-5.394257	-0.03497524	HS1BP3	ENST00000446825
A_24_P244470	0.3485	1.29e-01	-1.801015	-5.394432	-0.01955864	RNF41	
A_23_P207614	0.3485	1.29e-01	-1.8010094	-5.394439	-0.02096304	KIAA0100	ENST00000544884
A_23_P139297	0.3488	1.29e-01	-1.8002344	-5.39545	-0.02381366	TRIM44	ENST00000299413
A_23_P13753	0.349	1.29e-01	-1.7996825	-5.39617	-0.07026604	NFE2	ENST00000540264
A_24_P116351	0.349	1.29e-01	1.7996466	-5.396217	0.02050999	SIVA1	ENST00000329967
A_23_P100868	0.349	1.29e-01	1.7995766	-5.396308	0.02449638	MYO19	
A_33_P3383356	0.349	1.29e-01	1.7993958	-5.396544	0.12266954	GLT8D2	ENST00000548660
A_23_P91317	0.3492	1.29e-01	-1.7990026	-5.397057	-0.11246417	RAD21L1	ENST00000381882
A_21_P0000931	0.3493	1.29e-01	1.7986276	-5.397546	0.09574508	XLOC_000856	ENST00000423403
A_23_P54900	0.3494	1.29e-01	-1.7981904	-5.398116	-0.02047278	UBN1	ENST00000545171
A_23_P41713	0.3495	1.29e-01	1.797967	-5.398407	0.14334654	FAM71B	ENST00000302938
A_23_P333228	0.3495	1.29e-01	1.7979033	-5.39849	0.10740523	MARCH4	ENST00000273067
A_33_P3507562	0.3495	1.29e-01	1.7978116	-5.39861	0.0286328	SNHG1	
A_21_P0004255	0.3495	1.29e-01	-1.7976031	-5.398882	-0.07035853	PART1	
A_23_P122228	0.3495	1.29e-01	-1.7975355	-5.39897	-0.01884293	NDUFS6	ENST00000274137
A_33_P3210468	0.3495	1.29e-01	1.7974843	-5.399037	0.10887285	MATN4	ENST00000372754
A_33_P3277407	0.3496	1.29e-01	1.7970881	-5.399553	0.02182898	MLL5	ENST00000393656
A_21_P0008563	0.3498	1.29e-01	1.7967119	-5.400044	0.09252965	XLOC_011552	ENST00000440479
A_33_P3304170	0.3499	1.29e-01	-1.7963162	-5.40056	-0.10770971	PIK3CG	ENST00000496166
A_23_P215491	0.35	1.29e-01	-1.7960588	-5.400895	-0.03569463	CCL24	ENST00000416943
A_23_P7221	0.35	1.29e-01	-1.7959806	-5.400997	-0.01804001	RPL34	ENST00000506397
A_33_P3284646	0.35	1.29e-01	1.7958404	-5.40118	0.0240148	FBXL6	ENST00000530142
A_33_P3314231	0.35	1.29e-01	-1.7957997	-5.401233	-0.05279632	CRYBA2	ENST00000295728
A_32_P222695	0.35	1.29e-01	1.7955303	-5.401584	0.02542452	ARHGEF37	ENST00000333677
A_21_P0000609	0.35	1.29e-01	1.7954355	-5.401708	0.18786763	TRPA1	ENST00000262209
A_33_P3244478	0.35	1.29e-01	1.7954087	-5.401743	0.03597508	LOC100128640	
A_32_P100258	0.3502	1.30e-01	1.7948677	-5.402448	0.01680936	FLJ37453	
A_24_P176079	0.3503	1.30e-01	-1.7947437	-5.402609	-0.02415697	WASF3	ENST00000361042
A_23_P93269	0.3503	1.30e-01	1.7945889	-5.402811	0.07387056	ZNF165	ENST00000377325
A_33_P3350488	0.3504	1.30e-01	1.7942696	-5.403227	0.11724087	NUSAP1	
A_23_P116280	0.3504	1.30e-01	-1.7940566	-5.403505	-0.04823243	WT1	
A_33_P3337019	0.3504	1.30e-01	1.7939929	-5.403588	0.13903468	LOC728975	
A_21_P0001689	0.3505	1.30e-01	-1.7938052	-5.403833	-0.11362981	MGC27382	ENST00000413519
A_23_P59069	0.3505	1.30e-01	1.793727	-5.403935	0.03124909	HIST1H2BO	ENST00000303806
A_23_P122216	0.3507	1.30e-01	1.7931881	-5.404637	0.22503238	LOX	ENST00000543620
A_23_P47208	0.3509	1.30e-01	-1.792668	-5.405315	-0.02124997	BANF1	ENST00000533166
A_21_P0000166	0.3509	1.30e-01	1.7925652	-5.405449	0.05063724	LOC100506012	
A_23_P212749	0.3509	1.30e-01	1.7923949	-5.40567	0.02578714	HTT	ENST00000510626
A_32_P69849	0.351	1.30e-01	-1.7919999	-5.406185	-0.04624539	BEX5	ENST00000333643
A_23_P215669	0.351	1.30e-01	-1.7919433	-5.406259	-0.05437603	POLR2J2	ENST00000476151
A_23_P218827	0.351	1.30e-01	1.7918606	-5.406367	0.11201184	POLQ	ENST00000393672
A_23_P45940	0.3511	1.30e-01	1.7914869	-5.406853	0.02806096	TFB2M	ENST00000366514
A_32_P489662	0.3512	1.30e-01	1.7913248	-5.407065	0.14462278	KRT28	
A_33_P3282060	0.3513	1.30e-01	-1.7910022	-5.407485	-0.09688164	FAM186A	ENST00000327337
A_23_P140069	0.3514	1.30e-01	1.7906009	-5.408008	0.03335317	FBXL3	ENST00000355619
A_21_P0000519	0.3514	1.30e-01	1.7905421	-5.408085	0.074793	LOC283914	
A_23_P386241	0.3514	1.30e-01	1.7905043	-5.408134	0.02452485	FAM110A	ENST00000304189
A_33_P3339187	0.3515	1.30e-01	1.7900144	-5.408772	0.03909404	LOC100506650	ENST00000441889
A_23_P105495	0.3515	1.30e-01	1.7899727	-5.408826	0.0747818	TAS2R14	ENST00000381852
A_33_P3545095	0.3517	1.30e-01	-1.7896337	-5.409268	-0.11349512	LOC100287704	ENST00000456890
A_24_P226355	0.3517	1.31e-01	1.7895052	-5.409435	0.01706981	RANBP9	ENST00000283152
A_33_P3325685	0.3521	1.31e-01	1.7884318	-5.410833	0.08262767	C18orf62	ENST00000382638
A_33_P3264731	0.3522	1.31e-01	1.7882065	-5.411127	0.08970966		ENST00000400948
A_33_P3393684	0.3524	1.31e-01	-1.787611	-5.411902	-0.07453996	VSIG8	ENST00000368100
A_23_P170608	0.3526	1.31e-01	1.7870448	-5.41264	0.03436452	TSPYL2	ENST00000553557
A_21_P0007970	0.3526	1.31e-01	1.7870217	-5.41267	0.04992495	XLOC_010505	
A_23_P60718	0.3527	1.31e-01	1.786733	-5.413045	0.02068857	ALG12	ENST00000330817
A_33_P3294951	0.3527	1.31e-01	-1.7864795	-5.413376	-0.07040462	TAS2R30	ENST00000539585
A_24_P128683	0.3527	1.31e-01	1.7864421	-5.413424	0.01975577	CNPPD1	ENST00000409789
A_23_P360542	0.3528	1.31e-01	-1.7862046	-5.413733	-0.08399505	LINC00470	ENST00000412816
A_23_P89123	0.3528	1.31e-01	-1.7860876	-5.413886	-0.02782868	CFDP1	ENST00000283882
A_24_P359117	0.3528	1.31e-01	1.7860221	-5.413971	0.02140308	GPATCH8	ENST00000335500
A_21_P0006711	0.3528	1.31e-01	-1.7859861	-5.414018	-0.15607869	XLOC_008648	ENST00000429809
A_23_P133904	0.3528	1.31e-01	1.7858284	-5.414223	0.06501741	MCCD1	ENST00000376191
A_23_P128930	0.3529	1.31e-01	1.7853821	-5.414804	0.0272981	PSMC6	ENST00000445930
A_23_P117380	0.3529	1.31e-01	-1.7853559	-5.414838	-0.0384454	FAM181A	
A_24_P341504	0.3529	1.31e-01	1.7853516	-5.414844	0.02721102	RNPC3	ENST00000531127
A_33_P3381087	0.3529	1.31e-01	-1.7852978	-5.414914	-0.0567902	CSTL1	ENST00000538508
A_23_P343366	0.3532	1.31e-01	1.7844264	-5.416048	0.10600257	MAB21L3	ENST00000369500
A_23_P91930	0.3533	1.31e-01	1.7841599	-5.416395	0.02157219	QTRTD1	ENST00000281273
A_33_P3262171	0.3533	1.31e-01	1.7840866	-5.416491	0.09853648	FER1L6	ENST00000522917
A_33_P3267607	0.3534	1.31e-01	1.7838605	-5.416785	0.03422799	LOC729870	
A_23_P136232	0.3534	1.31e-01	1.7837197	-5.416968	0.02427543	IMPAD1	ENST00000262644
A_24_P251599	0.3536	1.32e-01	1.7831757	-5.417676	0.13805781	CAV3	ENST00000397368
A_23_P105794	0.3536	1.32e-01	-1.783124	-5.417744	-0.08540077	EPSTI1	ENST00000476830
A_33_P3391727	0.3536	1.32e-01	1.7830132	-5.417888	0.02928207	SIRT7	ENST00000536038
A_33_P3286937	0.3536	1.32e-01	-1.7829728	-5.41794	-0.0379507	PPP1R9A	
A_32_P31182	0.3536	1.32e-01	-1.7828804	-5.418061	-0.02258094	RPL7	ENST00000352983
A_33_P3306024	0.3536	1.32e-01	-1.7826397	-5.418374	-0.05356298	SIGLEC16	
A_33_P3352970	0.3537	1.32e-01	1.7823313	-5.418775	0.11447539	IRAK2	ENST00000256458
A_23_P161125	0.354	1.32e-01	-1.7817643	-5.419513	-0.06882111	MOV10	ENST00000471160
A_33_P3354429	0.3543	1.32e-01	-1.781018	-5.420484	-0.03575809	TRIM71	ENST00000383763
A_23_P54770	0.3543	1.32e-01	-1.7808106	-5.420754	-0.15862547	APOBR	
A_23_P419947	0.3543	1.32e-01	-1.7807857	-5.420786	-0.02906516	MLF1	
A_19_P00319929	0.3543	1.32e-01	-1.7804155	-5.421268	-0.14912862	XLOC_010507	
A_24_P106794	0.3543	1.32e-01	1.7803302	-5.421379	0.02403397	NUDCD1	ENST00000239690
A_33_P3405769	0.3543	1.32e-01	1.7802816	-5.421442	0.10767285	TARM1	ENST00000432826
A_32_P466877	0.3543	1.32e-01	1.7802741	-5.421452	0.05231466	C3orf45	ENST00000316436
A_24_P99071	0.3543	1.32e-01	-1.7801499	-5.421614	-0.03109042	IPO5	ENST00000468620
A_23_P65240	0.3543	1.32e-01	-1.7800935	-5.421687	-0.02852864	COL4A1	ENST00000375820
A_23_P129058	0.3543	1.32e-01	1.7800235	-5.421778	0.03184975	USP8	ENST00000433963
A_21_P0013925	0.3544	1.32e-01	1.7797204	-5.422172	0.05982732	LOC388692	
A_33_P3249439	0.3544	1.32e-01	-1.7796899	-5.422212	-0.02138569	NCAPH2	ENST00000380768
A_24_P282578	0.3546	1.32e-01	1.7791022	-5.422977	0.01975462	SSR2	ENST00000526212
A_24_P352637	0.3547	1.32e-01	-1.7788983	-5.423242	-0.15600214	TSSK4	ENST00000556621
A_33_P3385361	0.3547	1.32e-01	-1.7787504	-5.423434	-0.02180175	NOL7	ENST00000474485
A_21_P0004169	0.3548	1.32e-01	-1.7784792	-5.423787	-0.086539	XLOC_004961	
A_33_P3235390	0.3548	1.32e-01	1.7784059	-5.423882	0.07735099	UBA5	ENST00000468227
A_32_P128310	0.3548	1.32e-01	1.7782757	-5.424052	0.02002751	CDKAL1	ENST00000378624
A_33_P3345016	0.3548	1.32e-01	-1.778062	-5.42433	-0.07839703	HTR6	ENST00000289753
A_23_P11980	0.3548	1.32e-01	1.7780527	-5.424342	0.2126635	WDR65	ENST00000372492
A_21_P0009876	0.355	1.33e-01	-1.7775832	-5.424952	-0.12756416	XLOC_013643	ENST00000450640
A_23_P48327	0.3551	1.33e-01	1.7773501	-5.425255	0.1364047	KCTD4	ENST00000405872
A_33_P3246133	0.3552	1.33e-01	-1.777009	-5.425699	-0.03208061	HPCA	ENST00000373467
A_33_P3327504	0.3552	1.33e-01	-1.7769249	-5.425808	-0.15843715	OR51V1	ENST00000321255
A_33_P3307965	0.3554	1.33e-01	-1.7762464	-5.426691	-0.06613991	AADACL3	ENST00000332530
A_23_P5551	0.3554	1.33e-01	1.7762222	-5.426722	0.01731223	NCL	ENST00000322732
A_23_P101392	0.3556	1.33e-01	-1.7756242	-5.4275	-0.02050227	TMEM38A	ENST00000187762
A_23_P167276	0.3557	1.33e-01	-1.7753473	-5.42786	-0.02182641	PAQR3	ENST00000515853
A_33_P3381097	0.3563	1.33e-01	-1.7739841	-5.429632	-0.23270736	OR10V1	ENST00000307552
A_23_P89799	0.3563	1.33e-01	-1.7739394	-5.42969	-0.02693507	ACAA2	ENST00000285093
A_23_P88177	0.3563	1.33e-01	-1.7737416	-5.429947	-0.13212917	SERPINA12	ENST00000341228
A_23_P5089	0.3563	1.33e-01	-1.7736039	-5.430126	-0.02060557	ATP5D	ENST00000395633
A_23_P8900	0.3563	1.33e-01	-1.7734657	-5.430306	-0.01751021	COX6C	ENST00000522940
A_23_P258367	0.3563	1.33e-01	1.7732683	-5.430562	0.03854333	GLE1	ENST00000372770
A_33_P3267330	0.3563	1.33e-01	-1.7732393	-5.4306	-0.17891018	HAR1B	
A_33_P3335730	0.3563	1.33e-01	1.7732273	-5.430616	0.03811535		ENST00000377300
A_21_P0005631	0.3563	1.33e-01	-1.7732252	-5.430618	-0.21982268	XLOC_007219	ENST00000523173
A_23_P386384	0.3564	1.33e-01	-1.7730546	-5.43084	-0.08408341	C1orf87	ENST00000395552
A_24_P88775	0.3564	1.33e-01	-1.7728377	-5.431122	-0.04763408	ZNF514	ENST00000411425
A_24_P336596	0.3565	1.33e-01	-1.7725239	-5.43153	-0.07854839	SMCP	ENST00000368765
A_24_P89509	0.3565	1.33e-01	-1.7725062	-5.431553	-0.03104156	TRMT11	ENST00000453993
A_23_P406105	0.3566	1.33e-01	1.7722622	-5.43187	0.02246316	GCN1L1	ENST00000300648
A_21_P0001700	0.3568	1.34e-01	-1.7716575	-5.432656	-0.03816863	XLOC_000363	
A_23_P336239	0.3568	1.34e-01	-1.7714831	-5.432882	-0.07903401	TMEM229B	ENST00000555638
A_23_P111860	0.3568	1.34e-01	-1.7714657	-5.432905	-0.03220028	RADIL	ENST00000316919
A_23_P124327	0.3568	1.34e-01	1.7712932	-5.433129	0.04846649	NSD1	ENST00000347982
A_23_P305205	0.3569	1.34e-01	1.7711375	-5.433331	0.05786784	KIAA0895	
A_33_P3280320	0.3572	1.34e-01	-1.7702404	-5.434497	-0.41064441	LOC100288524	
A_23_P26895	0.3574	1.34e-01	-1.7697647	-5.435115	-0.0246019	TUBD1	
A_23_P64567	0.3575	1.34e-01	1.7694375	-5.43554	0.02082314	PPME1	ENST00000539021
A_32_P80597	0.3578	1.34e-01	1.7686811	-5.436523	0.02082974	ELOVL6	ENST00000394607
A_23_P141208	0.3578	1.34e-01	-1.7685843	-5.436648	-0.02278693	DHRS7B	ENST00000346603
A_23_P153480	0.3579	1.34e-01	1.7683866	-5.436905	0.10754117	KLK5	ENST00000336334
A_23_P94397	0.358	1.34e-01	-1.7681543	-5.437207	-0.17982003	OMD	ENST00000375550
A_33_P3270668	0.3583	1.34e-01	1.7673638	-5.438234	0.02068028	FAM131B	ENST00000409222
A_33_P3308512	0.3585	1.34e-01	1.7669352	-5.43879	0.09340497	SLC16A10	ENST00000368853
A_33_P3215948	0.3585	1.34e-01	-1.7666561	-5.439153	-0.06796417	MPZL2	ENST00000278937
A_19_P00803201	0.3587	1.35e-01	-1.7661727	-5.43978	-0.12837442	Q958C4	
A_33_P3226850	0.3588	1.35e-01	1.7658566	-5.440191	0.29348721	LINC00290	ENST00000512487
A_21_P0000218	0.3588	1.35e-01	-1.7658105	-5.440251	-0.08643002	SNORD35A	ENST00000476268
A_23_P47058	0.3588	1.35e-01	1.7656704	-5.440433	0.06933221	CUZD1	ENST00000545804
A_33_P3349145	0.3588	1.35e-01	-1.7655802	-5.44055	-0.02396356	TTLL1	ENST00000331018
A_23_P59153	0.3589	1.35e-01	-1.7653463	-5.440853	-0.01888118	LSM2	ENST00000375661
A_33_P3259183	0.3589	1.35e-01	-1.7653055	-5.440906	-0.0187192	FAM78B	ENST00000338353
A_33_P3325748	0.3589	1.35e-01	-1.7650528	-5.441235	-0.0517526	TRIOBP	ENST00000407319
A_19_P00319793	0.359	1.35e-01	1.7648893	-5.441447	0.17458733	GM140	
A_23_P23346	0.3591	1.35e-01	1.7644616	-5.442002	0.02058331	MLLT11	ENST00000368921
A_23_P312837	0.3591	1.35e-01	-1.7643663	-5.442126	-0.12007487	GLIS3-AS1	ENST00000451340
A_24_P174775	0.3591	1.35e-01	-1.7641931	-5.442351	-0.03656639	NNT	ENST00000264663
A_24_P355626	0.3591	1.35e-01	-1.7641766	-5.442372	-0.03828255	ABCG4	ENST00000307417
A_23_P72697	0.3592	1.35e-01	1.7638356	-5.442815	0.07059203	GPIHBP1	ENST00000330824
A_24_P145009	0.3592	1.35e-01	1.7637783	-5.442889	0.11163507	ZNRF2P1	
A_33_P3422085	0.3592	1.35e-01	-1.7637125	-5.442974	-0.1279823	SPANXN2	ENST00000370498
A_24_P315346	0.3592	1.35e-01	-1.7636577	-5.443046	-0.12360043	POM121L8P	
A_33_P3368328	0.3596	1.35e-01	-1.7628415	-5.444105	-0.01795521	PHB2	ENST00000545555
A_23_P120243	0.3597	1.35e-01	-1.7625139	-5.44453	-0.16222109	HOXD1	ENST00000375170
A_23_P303978	0.3597	1.35e-01	-1.7623113	-5.444793	-0.15911319	LOC285943	
A_24_P225010	0.3597	1.35e-01	-1.7621282	-5.445031	-0.01750633	RPS15	ENST00000233609
A_33_P3260969	0.3597	1.35e-01	-1.7620756	-5.445099	-0.02213898	PRAP1	ENST00000463201
A_23_P401709	0.3597	1.35e-01	1.7620625	-5.445116	0.02795942	C20orf196	ENST00000445603
A_23_P37391	0.3597	1.35e-01	-1.7617962	-5.445462	-0.04477294	CCDC85C	ENST00000380243
A_23_P303803	0.3597	1.35e-01	1.7617813	-5.445481	0.03550261	C19orf18	ENST00000314391
